Player Name,Player Team,Average xG,Average Post Shot xG,Player Ave Impact on Post Shot xG
Reece Hall-Johnson,King's Lynn,0.00025309692820466625,0.0003695234663543825,0.00011642653814971624
Joe Dodoo,Alfreton,4.984164489685614e-05,0.0,-4.984164489685614e-05
David Solademi,Alfreton,2.2979911719664894e-05,0.0,-2.2979911719664894e-05
Ben Beresford,Alfreton,0.0003527204756328259,0.0003047076839924331,-4.801279164039278e-05
Michael Gyasi,King's Lynn,0.00044964624808575804,0.0005119583821277362,6.231213404197817e-05
Morgan Williams,King's Lynn,0.0002919294748220881,0.0003909791910638681,9.904971624178e-05
Ryan Barrett,Alfreton,3.8978470408071346e-07,0.0,-3.8978470408071346e-07
Matthew Stenson,Telford,0.0010645197369606341,0.0010287802900639583,-3.5739446896675825e-05
Alex Fletcher,Telford,0.0001178673092514188,8.156021980001802e-05,-3.6307089451400785e-05
Remi Walker,Telford,0.0008840351319700927,0.0012145256012971806,0.00033049046932708795
Oliver Cawthorne,Telford,0.0002837762363751013,9.484550941356635e-05,-0.00018893072696153496
Dylan  Allen-Hadley,Telford,0.0006226744437438069,0.0006588854157283128,3.6210971984505856e-05
Dyer Ammar,Telford,6.228267723628502e-07,0.0,-6.228267723628502e-07
Jordan Cranston,Telford,7.90066936936937e-05,3.112512386271507e-05,-4.7881569830978625e-05
Rhys Hilton,Telford,0.00022954796865147284,0.0001635495901270156,-6.599837852445725e-05
Orrin  Pendley,Telford,9.175569768489326e-05,4.912170074768039e-05,-4.2633996937212874e-05
Jediah Abbey,Alfreton,0.00014693622196198543,7.616971444014052e-05,-7.076650752184491e-05
Lewis Salmon,Alfreton,0.0003932350238717233,0.0003694459958562291,-2.3789028015494193e-05
Austin Samuels,Alfreton,2.5362579947752455e-05,1.88640663003333e-05,-6.498513647419155e-06
Offrande Zanzala,Chester,0.0005566861544005046,0.0005468212773623998,-9.864877038104737e-06
Iwan Murray,Chester,0.00019266426448067737,7.456085037384018e-05,-0.00011810341410683719
Tom Peers,Chester,0.0003571686334564454,0.0001663516800288262,-0.00019081695342761917
Jack Bainbridge,Chester,0.00042796576884965315,0.0003664985136474192,-6.146725520223396e-05
Patrick Jones,Chester,0.0004924242861003513,0.00042494479326186826,-6.747949283848303e-05
Dylan Mottley Henry,Chester,0.0010159362219619853,0.0009527493018646969,-6.318692009728841e-05
Harry Perritt,Alfreton,6.060210791820557e-05,4.5343662733087114e-05,-1.5258445185118454e-05
Ryley Reynolds,Kidderminster,0.00044925386001261135,0.00044721466534546436,-2.0391946671469976e-06
Emeka Obi,Kidderminster,0.0005809519863075398,0.00047832897937122776,-0.00010262300693631202
Dan Mooney,Kidderminster,0.00015327222772723177,0.0001378437726330961,-1.5428455094135664e-05
Joe Foulkes,Kidderminster,0.00015793405999459508,0.00011262525898567695,-4.5308801008918124e-05
Tobi Sho-Silva,Kidderminster,0.00020625673362760112,0.000155029276641744,-5.1227456985857104e-05
Amari Morgan-Smith,Kidderminster,0.0004581894423925773,0.00033214845509413565,-0.00012604098729844163
Luke Spokes,Kidderminster,5.024290604450049e-05,0.0001472939374831096,9.70510314386091e-05
Owen Evans,Kidderminster,0.0001305347266012071,0.00012260357805603096,-7.931148545176135e-06
Luca Thomas,Fylde,0.0008472834879740565,0.0010700972885325645,0.00022281380055850803
Mark Beck,Alfreton,9.688226285920186e-05,8.301954778848752e-05,-1.3862715070714349e-05
Bayley Mcann,Alfreton,3.501202594360868e-05,7.605260787316459e-05,4.104058192955591e-05
Jonathan Ustabasi,Fylde,0.0007515206467885777,0.0008758274029366723,0.00012430675614809468
Charlie Jolley,Fylde,0.0007208388433474461,0.0007175029276641743,-3.3359156832718636e-06
Max Taylor,Fylde,0.00010645248175840014,0.00015350148635258083,4.7049004594180684e-05
Ethan Mitchell,Fylde,0.00022260598144311324,0.00014007799567606523,-8.2527985767048e-05
Danny Ormerod,Fylde,0.0012325254301414287,0.001401737951535898,0.00016921252139446923
Ryan Colclough,Fylde,0.000153241563823079,0.00017543554634717596,2.2193982524096963e-05
Dan Rowe,Spennymoor,0.00011376939014503199,0.00020540491847581297,9.163552833078098e-05
Tom Pugh,Spennymoor,0.0001581131429600937,0.0001088064138365913,-4.93067291235024e-05
Ethan Robson,Spennymoor,0.0001697085848121791,0.00021481641293577154,4.5107828123592446e-05
Mackenzie Heaney,Spennymoor,0.0001820295468876678,0.0002680796324655436,8.605008557787579e-05
Harry Hawkins,Alfreton,1.5519772993424012e-05,0.0,-1.5519772993424012e-05
Glen Taylor,Spennymoor,0.0014641601297180435,0.001303348733447437,-0.00016081139627060646
Olly Dyson,Spennymoor,0.0001454534726601207,8.32546617421854e-05,-6.219881091793532e-05
Corey McKeown,Spennymoor,0.0005355169804522115,0.0003821880911629583,-0.00015332888928925318
Matthew Dolan,Spennymoor,9.968719034321234e-05,0.00013410323394288804,3.44160435996757e-05
Mo Touray,Southport,0.0001071991712458337,0.00014241780019818033,3.5218628952346626e-05
Sonny Hilton,Southport,0.0003915339158634357,0.0005042455634627511,0.00011271164759931541
Luke Burgess,Southport,3.188577605621115e-05,0.0,-3.188577605621115e-05
Arthur Gnahoua,Southport,0.00044946194036573283,0.0005324817584001441,8.30198180344113e-05
Taylor Anderson,Alfreton,7.764615800378345e-06,0.0,-7.764615800378345e-06
Chris Sze,Southport,0.000509153950094586,0.0005854689667597514,7.631501666516532e-05
Owen Farmer,Leamington,0.00035072786235474285,0.00036629763084406803,1.556976848932518e-05
Miro Pais,Leamington,0.00019017683091613366,7.762273669038825e-05,-0.0001125540942257454
Joe Clarke,Leamington,9.738852355643636e-05,0.00011287271416989461,1.5484190613458248e-05
Jack Leckie,Alfreton,7.884253670840465e-05,3.9323484370777404e-05,-3.9519052337627246e-05
Josh Quaynor,Leamington,1.6440672011530494e-05,4.2975407620935054e-05,2.653473560940456e-05
Seb Thompson,Leamington,0.00044327133591568325,0.0004455112152058373,2.239879290154051e-06
Tim Berridge,Leamington,0.00030593153769930637,0.0002579695522925862,-4.7961985406720154e-05
Frank Tattum,Leamington,0.0002924898657778578,0.00030645887757859656,1.3969011800738732e-05
Josh Ayres,Alfreton,0.0005791773714079814,0.0005536104855418431,-2.5566885866138236e-05
Tyrone Marsh,Bedford,0.001338881614268985,0.001463638410953968,0.00012475679668498313
Kieran Wallace,Alfreton,4.8437257904693265e-05,5.170705341861093e-05,3.2697955139176642e-06
Joe Cummings,Alfreton,0.00022296639942347537,0.0003140437798396541,9.107738041617871e-05
Ryan Doherty,Bedford,6.011170164850013e-05,0.00010356724619403657,4.345554454553644e-05
Jevani Brown,Bedford,0.0001146847130889109,0.00015862534906765157,4.394063597874066e-05
Emmanuel Oluwafemi Ajibola Maja-Awesu,Bedford,5.713449238807314e-06,0.0,-5.713449238807314e-06
Zanda Siziba,Bedford,9.974470768399245e-05,0.00012316960093685254,2.342489325286009e-05
Jacob Maddox,Merthyr,5.203143860913431e-05,2.0772903342041256e-05,-3.125853526709306e-05
Aneurin Livermore,Merthyr,1.4309611746689487e-05,2.038555085127466e-05,6.0759391045851745e-06
Lewys Twamley,Merthyr,0.0008948799207278622,0.0008961388523556435,1.2589316277812884e-06
Luke Alker,Alfreton,3.441581839473921e-05,5.9624358165930994e-06,-2.8453382578146114e-05
Cawley Cox,Merthyr,0.0008434907665976038,0.0007048184848211874,-0.00013867228177641638
Bayley McCann,Alfreton,0.00014174210431492658,9.401044950905323e-05,-4.773165480587335e-05
Tom Handley,Merthyr,0.0006490199459459461,0.000643501882713269,-5.518063232677053e-06
Sam  Newell,Alfreton,1.612557427258806e-05,0.0,-1.612557427258806e-05
Noah Smerdon,Merthyr,0.0002684064498693811,0.0002559769390145032,-1.242951085487793e-05
Jordon Garrick,Merthyr,0.00015791280064859022,0.00011380506260697234,-4.410773804161788e-05
Keiran Evans,Merthyr,0.00010458427168723539,0.00013099333393387983,2.640906224664444e-05
Alex Brown,Scarborough,3.831879109990091e-05,3.15521124223043e-06,-3.516357985767048e-05
Stephen Walker,Scarborough,0.0010508915413025852,0.0010460778308260517,-4.813710476533504e-06
Luca Colville,Scarborough,0.00033050051346725516,0.0002175290514368075,-0.00011297146203044766
Harry Green,Scarborough,0.0004318306729123502,0.00023799207278623547,-0.00019383860012611473
Dom Tear,Scarborough,0.0007792358346094944,0.00048424015854427524,-0.0002949956760652192
Rio Clegg,Radcliffe,0.0013854297000270245,0.001374829474822088,-1.0600225204936446e-05
Bradley Jackson,Radcliffe,0.0001843001531393568,0.0001764075308530763,-7.892622286280514e-06
Michael Afuye,Radcliffe,0.00028582765516620124,0.00033093793351950275,4.5110278353301515e-05
Sam Osborne,Alfreton,0.0002755558958652374,0.00015713251058463201,-0.00011842338528060537
Luca Miller,Peterborough,0.0007858082154760831,0.0011303531213404199,0.0003445449058643368
Max Booth,Peterborough,0.0004648145945945946,0.0003890962976308441,-7.571829696375053e-05
Kieron Freeman,Alfreton,1.5240068462300693e-05,6.142689847761463e-06,-9.09737861453923e-06
Maliq Cadogan,Peterborough,5.612209710836862e-05,1.127285830105396e-05,-4.484923880731466e-05
Kaine Felix,Peterborough,0.0001881962886226466,7.176650752184488e-05,-0.00011642978110080172
Cormac Daly,Hereford,0.00023245464372579047,0.0002714422124132961,3.898756868750563e-05
George Munday,Hereford,0.0004709341500765697,0.00038443383478965857,-8.650031528691115e-05
Kyle Howkins,Hereford,0.00016110890910728766,0.00012959192865507612,-3.151698045221154e-05
Lewis Hudson,Hereford,0.0003778226285920187,0.000349103684352761,-2.8718944239257698e-05
Lawson D'Ath,Hereford,9.966354382488065e-05,0.0001161796234573462,1.6516079632465555e-05
Kai Lissimore,Alfreton,2.2205225225225224e-05,3.510494550040537e-05,1.2899720275180143e-05
Keziah Martin,Hereford,0.00014920206287721827,0.0001820980091883614,3.2895946311143124e-05
Harrison Sohna,Hereford,0.00016375776957030898,0.00029406801189082066,0.00013031024232051168
James Gale,Macclesfield,0.0006390524277092154,0.0004721610665705792,-0.00016689136113863615
Paul Dawson,Macclesfield,0.0004772756508422664,0.000680956670570219,0.00020368101972795255
Josh Clackstone,Alfreton,4.421853887037204e-07,0.0,-4.421853887037204e-07
Luke Duffy,Macclesfield,0.0005052714710386451,0.0006094675885055399,0.0001041961174668948
Elliot Osborne,Macclesfield,6.538960454013152e-06,4.77542563732997e-05,4.121529591928655e-05
Isaac Buckley-Ricketts,Macclesfield,0.000528623006936312,0.000414903585262589,-0.00011371942167372298
Lewis Fensome,Macclesfield,0.00011241780019818033,1.3643815872443923e-05,-9.877398432573641e-05
Milan Lalkovič,Chorley,7.193351950274749e-05,0.00010468426267903793,3.275074317629044e-05
Dylan Youmbi,Alfreton,3.18322673633006e-05,1.0035131970092784e-05,-2.179713539320782e-05
Taelor O' Kane,Chorley,0.0002989513557337177,0.0002651292676335465,-3.382208810017118e-05
Warren Clarke,Chorley,0.00045216016575083326,0.000287080443203315,-0.00016507972254751823
Harry Ibbitson,Chorley,0.000577800198180344,0.0004985884154580668,-7.921178272227722e-05
Mike Calveley,Chorley,0.0004120190072966399,0.0004896054409512657,7.758643365462576e-05
Scott Wilson,Chorley,6.519322583551031e-05,4.1167462390775605e-05,-2.4025763444734705e-05
Jack Griffiths,Chorley,1.4085848121790828e-05,0.0,-1.4085848121790828e-05
Jack Moore,Chorley,5.862210611656608e-05,3.9313575353571746e-05,-1.930853076299433e-05
Sam Brown,Bedford,4.0951265651743084e-05,3.8843347446176024e-05,-2.1079182055670594e-06
Greg Taylor,Bedford,0.00010800441401675525,5.217457886676876e-05,-5.582983514998649e-05
Claude Kayibanda,Bedford,9.431582740293667e-08,0.0,-9.431582740293667e-08
Jack  McDowell,Bedford,9.264030267543463e-06,0.0,-9.264030267543463e-06
Cole Kpekawa,Bedford,0.00011517477477477475,0.00013551031438609133,2.0335539611316582e-05
Ellis Brown,Bedford,0.00041080479236104854,0.00047992406089541475,6.911926853436621e-05
Ricardo Dinanga,Telford,0.00013444959913521304,0.00014295468876677776,8.505089631564717e-06
Luke Rowe,Telford,1.9447797495721105e-05,0.0,-1.9447797495721105e-05
Junior Gyamfi,Bedford,0.0003001015223853707,0.0002809134312224124,-1.9188091162958265e-05
Joshua Tomlinson,Bedford,8.097837837837838e-05,3.229438789298261e-05,-4.8683990485395764e-05
Ryan Blake,Bedford,7.384424826592199e-05,0.00021758400144131158,0.0001437397531753896
Shaun Jeffers,Bedford,0.0001933564543734799,0.000239017205657148,4.566075128366811e-05
Oluwasegun Lawal,Telford,0.00019008089361318803,9.903071795333753e-05,-9.10501756598505e-05
Eddie Panter,Bedford,5.302134942797946e-05,1.5548148815422036e-05,-3.747320061255742e-05
Daniel Dodds,South Shields,0.0004084745518421764,0.00028430772002522296,-0.00012416683181695347
Dan  Savage,South Shields,7.36303035762544e-05,2.0050445905774255e-05,-5.357985767048014e-05
Ethan Mann,South Shields,5.0892712368255115e-06,1.8773083505990452e-06,-3.2119628862264663e-06
Martin Smith,South Shields,9.03612287181335e-06,1.7917304747320062e-05,8.881181875506712e-06
Tony Weston,Curzon Ashton,0.0007813278083055581,0.0006993998738852355,-8.192793442032256e-05
James Spencer,Curzon Ashton,0.0006323423115034682,0.0005553643815872444,-7.697792991622388e-05
Chris Wreh,Bedford,9.26042698855959e-06,0.0,-9.26042698855959e-06
Bradley Holmes,Curzon Ashton,0.0007732797045311233,0.0005898090262138547,-0.0001834706783172686
Ben Darby,Curzon Ashton,0.0002911739482929466,0.00038624168993784346,9.506774164489687e-05
Alex Samuel  Curran,Curzon Ashton,0.0007828060354922979,0.0008284443563642915,4.563832087199355e-05
Crispin McLean,Curzon Ashton,5.8428880281055755e-05,5.1283668138005585e-05,-7.14521214305017e-06
Robert Ramshaw,Spennymoor,0.0006675491397171426,0.0005192631294477975,-0.00014828601026934513
Junior Mondal,Spennymoor,0.0005348058733447437,0.0009078256012971804,0.00037301972795243665
Josh Phillips,Bedford,2.8390235113953698e-05,0.0,-2.8390235113953698e-05
Joshua Parker,Oxford,0.00040158246103954605,0.0003801666516530042,-2.1415809386541836e-05
Leon Lobjoit,Bedford,0.000150490946761553,0.00010341590847671382,-4.7075038284839185e-05
Josh Ashby,Oxford,0.00045001010810810806,0.0005559922529501846,0.00010598214484207655
Tom Scott,Oxford,0.0004042302495270695,0.0005178722637600216,0.00011364201423295206
Jack Bearne,Oxford,0.00017697009278443384,0.00018046031889019004,3.4902261057561973e-06
Ewan Clark,Oxford,0.0002723238446986758,0.0003549635168002883,8.26396721016125e-05
Ryan Blackman,Bedford,1.388667687595712e-05,1.7493919466714711e-06,-1.2137284929285648e-05
Cole Jarvis,Merthyr,0.00046390667507431756,0.000657824340149536,0.00019391766507521847
Greg Sandiford,Bedford,3.3020070263940186e-05,6.313034861724168e-05,3.0110278353301496e-05
Ricardo Rees,Merthyr,0.0008853090712548419,0.001034943698765877,0.00014963462751103505
Callum Ryan-Phillips,Merthyr,0.00018548509143320418,0.0003271326907485812,0.00014164759931537704
Callum Tripp,Bedford,2.5285109449599136e-05,1.2917755157193046e-05,-1.236735429240609e-05
Joshua Phillips,Bedford,0.00010976583190703541,0.00011524673452842088,5.4809026213854665e-06
Callum Ebanks,Buxton,0.00040720817944329334,0.00021003333033060086,-0.00019717484911269248
Tate Campbell,Buxton,0.00023545554454553646,0.0003548238897396631,0.00011936834519412666
Connor Kirby,Buxton,0.00023707436267002974,0.0002061021529591929,-3.0972209710836845e-05
Tai Sodje,Buxton,0.00055341563823079,0.0006652996126475093,0.00011188397441671931
Johnny Johnston,Buxton,0.0005133098819926133,0.0003219925754436537,-0.00019131730654895954
Luke Brennan,Buxton,0.0005554039275740924,0.0006025403116836322,4.713638410953978e-05
Thomas Allan,Darlington,0.00034255670660300873,0.00032150346815602203,-2.10532384469867e-05
Connor Barratt,Bedford,4.758129898207369e-05,7.178632555625618e-05,2.4205026574182494e-05
Jago  Godden,Bedford,0.00014114396396396398,0.0001797171425997658,3.8573178635801814e-05
Toby Lees,Darlington,0.00023881542203405099,0.00034633906855238266,0.00010752364651833168
Charlie Lennon,Darlington,0.0002093209710836862,0.0001532807855148185,-5.604018556886771e-05
Max Howells,Darlington,0.0003300325195928295,0.0002768912710566615,-5.3141248536167976e-05
Tye Barton,Darlington,1.5902702702702704e-06,0.0,-1.5902702702702704e-06
Danny Elliott,Macclesfield,0.0007837800198180345,0.0007660815241870101,-1.7698495631024306e-05
Josh Kay,Macclesfield,0.0002488124493288893,0.0002142338528060535,-3.45785965228358e-05
Justin Johnson,Macclesfield,0.00015266894874335646,0.00028455634627511036,0.0001318873975317539
James Edmondson,Macclesfield,0.0003104629763084407,0.0003432936672371858,3.283069092874512e-05
Jai Curran-Nicholls,Marine,6.126655256283217e-05,6.659760381947572e-05,5.331051256643549e-06
Lewis Bell,Marine,0.00022553914061796234,0.00021308801008918118,-1.2451130528781163e-05
Carl Mensah,Bedford,3.232321412485361e-05,3.900369336095848e-05,6.680479236104865e-06
Declan Drysdale,Marine,0.00018641185478785697,0.00013769570308981173,-4.871615169804524e-05
Josh Wardle,Marine,0.0002128346094946401,0.0003060517070534186,9.321709755877848e-05
Bailey Marsden,Marine,8.661724168993784e-05,4.250968381226916e-05,-4.410755787766868e-05
Ross Crane,King's Lynn,0.0005241469237005675,0.00045087965048193855,-7.326727321862894e-05
Tom Wilson,King's Lynn,0.00016096200900900901,0.00011591838573101523,-4.504362327799379e-05
La'Sean Sealey,King's Lynn,0.00016757859652283578,8.826502116926404e-05,-7.931357535357174e-05
Luke Hunter,Fylde,9.62252049364922e-05,5.765246374200523e-05,-3.857274119448697e-05
George Wilson,Fylde,0.00016864768939735158,0.00013285920187370507,-3.578848752364651e-05
Alex Healy-Byrne,Fylde,0.00019374308620844966,0.00019612230970182865,2.3792234933789943e-06
Chris Merrie,Fylde,0.00016957048914512208,0.00019085397711917843,2.128348797405635e-05
Jordan Slew,Southport,0.00041494557247094847,0.00046519142419601837,5.02458517250699e-05
Jake Taylor,Southport,8.24250067561481e-07,0.0,-8.24250067561481e-07
Djavan Michael Pedro,Southport,0.00022456985857129984,0.00020291865597693904,-2.1651202594360802e-05
Dylan Dwyer,Southport,2.453832988019097e-05,4.1435005855328353e-05,1.6896675975137382e-05
Dan Pike,Southport,3.052508782992523e-05,4.5157193045671565e-05,1.4632105215746338e-05
Malakai McKenzie,Southport,0.00026190532384469866,0.0003634807674984236,0.00010157544365372494
Ryan James Cole,Bedford,1.577425457166021e-05,1.4350058553283488e-05,-1.42419601837672e-06
Luke Griffiths,Southport,7.173672642104314e-05,5.438969462210611e-05,-1.7347031798937034e-05
Bruce  Jovan Minaker,Kidderminster,4.19565804882443e-05,1.8971263850103595e-05,-2.2985316638140706e-05
Reece Devine,Kidderminster,0.00027187577695703087,0.0004063958201963788,0.00013452004323934793
Danny Waldron,Kidderminster,7.159445095036484e-05,2.9384740113503292e-05,-4.220971083686154e-05
Ashley Hemmings,Kidderminster,0.00035970893613187995,0.00030482082695252677,-5.4888109179353174e-05
Finley Shrimpton,Chester,0.00029407721826862443,0.00045573191604359966,0.00016165469777497523
Phil Croker,Chester,0.00015135447257003874,2.6087739843257367e-05,-0.00012526673272678137
Fin Roberts,Chester,0.0003905560760291866,0.0003055256283217728,-8.503044770741378e-05
Lewis Leigh,Chester,0.00015645910278353303,0.00015552382668228087,-9.352761012521623e-07
Declan Weeks,Chester,9.249563102423205e-05,7.218538870372038e-05,-2.031024232051168e-05
Josh Castiglione,Bedford,0.00010624376182325916,0.00015467435366183226,4.84305918385731e-05
Adam Blakeman,Chorley,0.00017444477074137464,0.00013739482929465814,-3.70499414467165e-05
Dan Jarvis,Peterborough,0.00023704546437257904,0.0003866498513647419,0.00014960438699216288
Shaquile Coulthirst,Peterborough,0.00048636077830826053,0.0004749175749932438,-1.144320331501671e-05
George Moncur,Bedford,0.0001263550130618863,3.9440590937753356e-05,-8.691442212413293e-05
Sam McLintock,Peterborough,0.00021445521124223042,0.00015738942437618236,-5.7065786866048064e-05
Joe Payne,Bedford,4.252770020718854e-06,0.0,-4.252770020718854e-06
Aaron Martin,Worksop,0.0007783732096207548,0.0007945320241419692,1.6158814521214314e-05
Liam Waldock,Worksop,5.957265111251239e-05,0.0001601567426357986,0.00010058409152328621
Aleks Starcenko,Worksop,0.0005998837041707954,0.0005992523196108458,-6.313845599496002e-07
Luke Waterfall,Worksop,0.00022969405405405408,0.000292832177281326,6.313812322727191e-05
Vaughan  Redford,Worksop,0.00032207467795694085,0.00017601837672281777,-0.00014605630123412308
Lewis James Whitham,Worksop,0.0004698986127375912,0.00044729313845599496,-2.2605474281596233e-05
Oliver Greaves,Worksop,0.0002559657688496532,0.0003572110620664805,0.00010124529321682731
Mason O'Malley,Worksop,2.285667957841636e-05,2.2965498603729393e-06,-2.0560129718043422e-05
Brad Roscoe,Radcliffe,0.00034152382668228083,0.0002988469507251599,-4.267687595712092e-05
Ben Nugent,Bedford,3.237456085037384e-05,4.768939735158994e-05,1.5314836501216103e-05
Danny Greenfield,Radcliffe,0.00033979927033600575,0.00039885658949644174,5.905731916043598e-05
Kian Scales,Radcliffe,2.485794072606072e-05,4.354292406089542e-05,1.86849833348347e-05
Lois Maynard,Radcliffe,0.00027692514187911,0.0002664588775785965,-1.0466264300513486e-05
David Ball,Radcliffe,0.00031013674443743804,0.0005527212278173137,0.00024258448337987563
Matthew Sargent,Radcliffe,0.00023974727502026847,0.0001373930276551662,-0.00010235424736510228
Jon Taylor,Radcliffe,0.00022434730204486081,0.0001784902288082155,-4.585707323664532e-05
Sam Robinson,Buxton,6.794324835600397e-05,7.504459057742546e-05,7.101342221421488e-06
Oliver Thornley,Radcliffe,0.0002967613728492928,0.000341125123862715,4.4363751013422196e-05
Andy Williams,Hereford,0.000743430943158274,0.0008312818664985136,8.785092334023955e-05
Matt Preston,Hereford,7.032159264931087e-05,3.939374831096297e-05,-3.09278443383479e-05
Omari Sterling-James,Hereford,0.00024440043239347804,0.00029856859742365555,5.416816503017751e-05
Remaye Campbell,Hereford,0.00039212305197729934,0.0003483893342942077,-4.373371768309162e-05
Cian Coleman,Buxton,0.0002914456355283308,0.0003161670119809026,2.4721376452571816e-05
I-Lani Edwards,Hereford,0.0002252884424826592,0.0001388983875326547,-8.63900549500045e-05
Will Trueman,Buxton,0.0001147399333393388,9.641293577155212e-05,-1.8326997567786677e-05
Sodje  Tai,Buxton,0.0001590660300873795,0.00016142960093685254,2.3635708494730426e-06
Ryan Mclean,Buxton,0.00010256607512836682,7.483469957661472e-05,-2.77313755517521e-05
Joe Rodwell-Grant,Curzon Ashton,9.681461129627963e-05,0.00010553103324024862,8.716421943968998e-06
Charlie  Weston,Curzon Ashton,0.0003495952436717413,0.0004093288892892532,5.9733645617511945e-05
Max Bardell,Buxton,0.00010545788667687595,0.00020012431312494368,9.466642644806773e-05
Luke  Hall,Buxton,8.503396090442302e-05,1.5464372579046933e-05,-6.956958832537608e-05
Isaac Westendorf,Oxford,0.0002756256193135754,0.00027117196648950546,-4.453652824069941e-06
DJ Campton-Sturridge,Oxford,0.0004106872353841997,0.0005492072786235473,0.00013852004323934764
Stephonson Louis,Buxton,8.617511935861634e-05,8.085758039816233e-05,-5.317538960454015e-06
Kallum Griffiths,Darlington,5.39365822898838e-05,3.29856769660391e-05,-2.09509053238447e-05
Deniche Hill,Buxton,3.129447797495721e-05,3.6672371858391136e-05,5.377893883433926e-06
George Ward,Buxton,0.00022746419241509775,0.0003002990721556616,7.283487974056387e-05
Kieran Burton,Buxton,0.00018172461940365732,0.00023891361138636162,5.7188991982704294e-05
George Pratt,Chorley,2.4115124763534816e-05,3.543824880641384e-05,1.1323124042879026e-05
Craig Hewitt,Chorley,0.00010209512656517432,0.00019257093955499504,9.047581298982072e-05
Adrien Thibaut,Southport,0.00026039545986848034,0.00027721556616521034,1.682010629673001e-05
Callum Steven Edwards,Southport,4.4031889019007295e-05,6.396360688226287e-05,1.993171786325557e-05
Tom Moore,Southport,0.00031749554094225745,0.0003590298171335916,4.153427619133415e-05
Danny Lloyd,Southport,0.0002634705702188992,0.0003124619403657328,4.899137014683361e-05
Nathan Woodthorpe,Chester,0.00011710566615620214,9.633726691289075e-05,-2.0768399243311386e-05
Hayden Carson,Chester,6.024682461039545e-06,2.3448337987568685e-05,1.742365552652914e-05
Charlie Williams,Telford,0.0001954611296279614,0.00016572200702639402,-2.9739122601567388e-05
Ryan Viggars,Buxton,1.4007747049815332e-05,0.0,-1.4007747049815332e-05
Adan George,Telford,0.0005402175479686514,0.0007769929736059815,0.00023677542563733012
Joshua Smith,Buxton,4.25087829925232e-05,3.617692099810828e-05,-6.3318619944149245e-06
Sam Sanders,Worksop,2.0136023781641297e-05,5.5280605350869284e-05,3.5144581569227984e-05
