Match ID,Date,Home Team,Away Team,Home Team xP,Away Team xP,Home Team xG,Away Team xG,Home Team %,Away Team %,Draw %
14168485,09/08/2025,Chester,Peterborough,1.96596,0.76395,1.4481,0.73505,56.529,16.462,27.009
14168484,19/08/2025,Chester,Curzon Ashton,2.21232,0.53454,1.56329,0.60861,65.306,9.38,25.314
14168519,25/08/2025,Chester,Oxford,2.5216,0.30994,1.93272,0.39101,78.438,4.716,16.846
14168556,06/09/2025,Chester,Scarborough,1.84864,0.87859,1.59434,0.93795,52.529,20.194,27.277
14168578,04/10/2025,Chester,Merthyr,2.37445,0.45784,2.42365,1.00267,73.558,9.671,16.771
14168603,18/10/2025,Chester,Kidderminster,1.36131,1.31706,1.02691,1.03318,34.656,33.181,32.163
14168626,25/10/2025,Chester,Bedford,2.66062,0.21688,2.24923,0.41737,84.604,3.146,12.25
14168652,04/11/2025,Chester,Marine,1.72289,0.89816,0.88814,0.45362,44.798,17.307,37.895
14168677,22/11/2025,Chester,Leamington,2.15339,0.59774,1.52961,0.53449,63.484,11.629,24.887
14168687,25/11/2025,Chester,Hereford,1.35583,1.41706,2.09973,2.13791,37.624,39.665,22.711
14168726,20/12/2025,Chester,South Shields,2.35311,0.48987,2.94521,1.40648,73.203,11.095,15.702
14168747,30/12/2025,Chester,Macclesfield,1.78806,0.91914,1.39257,0.92304,49.842,20.878,29.28
14168759,03/01/2026,Chester,Worksop,2.53934,0.34961,3.81294,1.67913,80.943,7.952,11.105
14168785,17/01/2026,Chester,Chorley,1.99633,0.75064,1.70011,0.89414,58.11,16.587,25.303
14168822,31/01/2026,Chester,Radcliffe,2.21203,0.57574,2.32683,1.15099,66.66,12.117,21.223
14168844,10/02/2026,Chester,Alfreton,1.42151,1.29461,1.71469,1.62254,37.921,33.691,28.388
14168856,14/02/2026,Chester,Buxton,2.12413,0.5815,1.30613,0.42084,60.992,9.571,29.437
14168893,28/02/2026,Chester,Spennymoor,1.62909,1.09626,1.83075,1.45913,45.148,27.387,27.465
14168903,07/03/2026,Chester,Darlington,2.75243,0.17297,3.59924,1.05364,89.261,3.279,7.46
14168940,21/03/2026,Chester,Southport,0.79232,1.96454,1.06409,1.80763,18.306,57.38,24.314
14168493,16/08/2025,Chorley,Chester,2.77381,0.12208,2.09018,0.06631,88.99,0.599,10.411
14168498,19/08/2025,Chorley,Scarborough,0.75843,2.05824,2.38994,3.43486,19.17,62.497,18.333
14168522,25/08/2025,Chorley,King's Lynn,2.75364,0.13662,2.00107,0.08603,88.13,0.896,10.974
14168558,06/09/2025,Chorley,Telford,0.29887,2.59318,1.60051,3.78235,6.364,82.841,10.795
14168570,20/09/2025,Chorley,Macclesfield,2.04059,0.72788,2.29869,1.47982,60.302,16.545,23.153
14168591,11/10/2025,Chorley,Oxford,2.26657,0.53452,2.12381,0.96534,68.922,11.187,19.891
14168653,04/11/2025,Chorley,Alfreton,1.3005,1.20945,0.4661,0.41948,27.015,23.98,49.005
14168678,22/11/2025,Chorley,Bedford,1.05593,1.65101,1.33032,1.67195,25.429,45.265,29.306
14168690,25/11/2025,Chorley,Spennymoor,0.89693,1.74428,0.49672,0.92766,17.938,46.183,35.879
14168722,20/12/2025,Chorley,Hereford,1.77162,1.00752,2.34126,1.7485,51.692,26.222,22.086
14168749,30/12/2025,Chorley,Marine,2.52121,0.35764,3.64601,1.60533,80.002,7.883,12.115
14168792,24/01/2026,Chorley,Darlington,1.96,0.80026,1.74273,0.94543,57.342,18.684,23.974
14168821,31/01/2026,Chorley,Peterborough,1.4665,1.24291,1.28268,1.12944,39.197,31.744,29.059
15326174,03/02/2026,Chorley,Leamington,2.11374,0.66501,2.11675,1.0606,63.083,14.792,22.125
14168841,10/02/2026,Chorley,Southport,1.79327,0.91961,1.44992,0.89215,50.205,21.083,28.712
14168855,14/02/2026,Chorley,Radcliffe,2.35514,0.36263,1.11989,0.09772,69.097,2.68,28.223
14168917,10/03/2026,Chorley,South Shields,2.25221,0.52826,1.77967,0.63776,67.756,10.291,21.953
14168930,14/03/2026,Chorley,Buxton,0.91269,1.8885,2.08893,2.85064,23.796,56.323,19.881
15473461,17/03/2026,Chorley,Kidderminster,1.6627,1.04923,1.303,0.91133,45.821,25.372,28.807
14168491,09/08/2025,Curzon Ashton,Leamington,2.6119,0.27727,3.19512,1.15299,83.369,5.548,11.083
14168507,23/08/2025,Curzon Ashton,Merthyr,0.18496,2.68429,0.1824,1.80165,1.807,85.118,13.075
14168537,30/08/2025,Curzon Ashton,Kidderminster,2.01349,0.72631,1.69845,0.89539,58.443,15.537,26.02
14168543,02/09/2025,Curzon Ashton,Chorley,1.18814,1.53665,1.27002,1.50439,30.431,42.048,27.521
14168572,20/09/2025,Curzon Ashton,South Shields,0.95151,1.80885,1.59257,2.21365,23.729,52.307,23.964
14168631,25/10/2025,Curzon Ashton,Peterborough,1.81055,0.97043,2.26022,1.66356,53.051,25.047,21.902
14813803,28/10/2025,Curzon Ashton,King's Lynn,1.00423,1.77415,1.61615,2.19927,26.087,51.751,22.162
14168655,04/11/2025,Curzon Ashton,Spennymoor,0.99131,1.7672,1.52315,2.03102,24.994,50.857,24.149
14168666,08/11/2025,Curzon Ashton,Scarborough,1.3312,1.35808,1.06135,1.10544,34.016,34.912,31.072
14168709,06/12/2025,Curzon Ashton,Alfreton,1.87327,0.86257,1.54004,0.92604,53.637,19.947,26.416
14168736,26/12/2025,Curzon Ashton,Radcliffe,0.21536,2.67647,0.56149,2.56792,3.573,85.61,10.817
14168786,17/01/2026,Curzon Ashton,Telford,0.16767,2.76822,1.50454,4.51785,3.452,90.137,6.411
14168824,31/01/2026,Curzon Ashton,Hereford,1.7343,0.98664,2.0257,1.54629,48.508,23.586,27.906
15399954,03/02/2026,Curzon Ashton,Bedford,2.67051,0.22143,3.19051,1.06872,85.415,3.779,10.806
14168847,10/02/2026,Curzon Ashton,Marine,2.08296,0.69873,1.98638,1.02022,62.155,16.014,21.831
14168881,24/02/2026,Curzon Ashton,Darlington,0.5155,2.31166,1.14398,2.55219,11.422,71.294,17.284
14168919,10/03/2026,Curzon Ashton,Oxford,1.0244,1.74668,1.53917,2.07394,26.516,50.592,22.892
14168929,14/03/2026,Curzon Ashton,Macclesfield,0.3998,2.43587,0.81556,2.39846,7.849,75.718,16.433
14168952,28/03/2026,Curzon Ashton,Chester,1.15973,1.44434,0.57672,0.72964,25.46,34.947,39.593
14168494,09/08/2025,Darlington,Chorley,1.2732,1.4577,1.36396,1.45484,33.47,39.62,26.91
14168499,19/08/2025,Darlington,Fylde,0.09157,2.86342,1.23692,4.42972,1.552,93.947,4.501
14168520,25/08/2025,Darlington,Telford,0.82155,1.93392,0.99127,1.70729,19.234,56.313,24.453
14168564,06/09/2025,Darlington,Hereford,2.49877,0.3517,2.4424,0.82832,78.308,6.739,14.953
14168569,20/09/2025,Darlington,Chester,2.10734,0.65333,1.68856,0.73393,62.267,13.8,23.933
14168630,25/10/2025,Darlington,Southport,2.28611,0.46094,1.27006,0.3379,67.772,6.933,25.295
14168656,04/11/2025,Darlington,Worksop,2.31899,0.51947,2.70119,1.17558,71.915,11.931,16.154
14878242,18/11/2025,Darlington,Peterborough,2.39427,0.46434,3.9726,2.22747,75.096,10.765,14.139
14168679,22/11/2025,Darlington,Spennymoor,1.49559,1.16565,0.9478,0.76473,38.561,27.563,33.876
14168689,25/11/2025,Darlington,Curzon Ashton,2.60477,0.25865,2.12884,0.40338,82.273,4.069,13.658
14168727,20/12/2025,Darlington,King's Lynn,0.91824,1.7466,0.58686,1.02399,19.436,47.048,33.516
14168752,30/12/2025,Darlington,South Shields,1.29708,1.41882,1.25118,1.34184,33.766,37.824,28.41
14168787,17/01/2026,Darlington,Alfreton,2.26108,0.54976,2.27726,1.04392,69.064,12.02,18.916
