Match ID,Date,Attacking Team,Defending Team,Player Name,Body Part,Situation,Shot Type,xG,Post Shot xG
14168989,11/04/2026,Telford,Peterborough,Ed Ikpakwu,head,corner,block,0.08619,0.0
