Match ID,Date,Attacking Team,Defending Team,Player Name,Body Part,Situation,Shot Type,xG,Post Shot xG
14168865,21/02/2026,Alfreton,Merthyr,Sam  Newell,left-foot,corner,miss,0.01021,0.0
14168880,24/02/2026,Alfreton,Scarborough,Sam  Newell,right-foot,regular,miss,0.01369,0.0
14168880,24/02/2026,Alfreton,Scarborough,Sam  Newell,right-foot,regular,post,0.1521,0.0
14168915,10/03/2026,Alfreton,Radcliffe,Sam  Newell,right-foot,throw-in-set-piece,miss,0.00301,0.0
15519412,14/04/2026,Alfreton,Buxton,Sam  Newell,right-foot,regular,save,0.05417,0.2557
14169002,18/04/2026,Alfreton,Marine,Sam  Newell,right-foot,throw-in-set-piece,save,0.06107,0.07214
14169002,18/04/2026,Alfreton,Marine,Sam  Newell,left-foot,throw-in-set-piece,miss,0.00585,0.0
