Match ID,Date,Attacking Team,Defending Team,Player Name,Body Part,Situation,Shot Type,xG,Post Shot xG
14168532,30/08/2025,Fylde,Bedford,Lincoln McFayden,left-foot,throw-in-set-piece,miss,0.05562,0.0
14168889,28/02/2026,Fylde,Curzon Ashton,Lincoln McFayden,left-foot,regular,block,0.002052,0.0
