Match ID,Date,Attacking Team,Defending Team,Player Name,Body Part,Situation,Shot Type,xG,Post Shot xG
14169013,25/04/2026,Oxford,Darlington,Evan Humphries,left-foot,regular,save,0.1254,0.1311
