Match ID,Date,Team,xP
14168517,25/08/2025,Marine,1.3588
14168723,20/12/2025,Marine,2.31458
14168783,17/01/2026,Marine,0.08919
14168652,04/11/2025,Marine,0.88584
14168749,30/12/2025,Marine,0.3591
14168847,10/02/2026,Marine,0.69657
15864927,31/03/2026,Marine,0.82239
14168884,24/02/2026,Marine,0.31444
14168907,07/03/2026,Marine,0.04434
14168668,08/11/2025,Marine,2.15158
14168583,04/10/2025,Marine,1.43771
14168472,16/08/2025,Marine,1.56349
14168510,23/08/2025,Marine,0.50429
14168541,30/08/2025,Marine,1.03304
14168549,02/09/2025,Marine,0.55096
14168577,20/09/2025,Marine,0.42311
14168619,11/10/2025,Marine,1.23012
14168642,01/11/2025,Marine,0.99041
14837164,11/11/2025,Marine,1.73261
14168680,22/11/2025,Marine,2.83082
14168692,25/11/2025,Marine,1.66426
14168717,06/12/2025,Marine,0.40452
14168741,26/12/2025,Marine,2.87492
15234057,20/01/2026,Marine,2.80691
14168797,24/01/2026,Marine,1.69781
14168810,27/01/2026,Marine,2.09224
14168834,07/02/2026,Marine,0.80891
14168859,14/02/2026,Marine,2.32734
14168921,10/03/2026,Marine,0.268
14168937,14/03/2026,Marine,1.76955
14168501,19/08/2025,Marine,2.90914
14168875,21/02/2026,Marine,1.97669
15366761,17/03/2026,Marine,1.33148
14168562,06/09/2025,Marine,1.45682
14168637,25/10/2025,Marine,1.2593
14168480,09/08/2025,Marine,1.81934
14168936,21/03/2026,Marine,0.87255
14168612,18/10/2025,Marine,1.80264
