Match ID,Date,Team,xP
14877540,11/11/2025,Spennymoor,1.14099
14168568,20/09/2025,Spennymoor,2.18525
14168820,31/10/2025,Spennymoor,1.27651
14168893,28/02/2026,Spennymoor,1.095
14168690,25/11/2025,Spennymoor,1.74662
14168655,04/11/2025,Spennymoor,1.75879
14168679,22/11/2025,Spennymoor,1.17018
14168857,10/02/2026,Spennymoor,0.21276
15447029,24/03/2026,Spennymoor,1.02905
14168633,25/10/2025,Spennymoor,0.60262
15399474,17/02/2026,Spennymoor,0.73837
14168717,06/12/2025,Spennymoor,2.4096
14168934,14/03/2026,Spennymoor,1.76958
14168516,23/08/2025,Spennymoor,2.19967
14168862,14/02/2026,Spennymoor,1.03411
14168477,16/08/2025,Spennymoor,0.13392
14168925,10/03/2026,Spennymoor,0.34136
14168745,26/12/2025,Spennymoor,0.21018
14168495,09/08/2025,Spennymoor,1.71649
14168503,19/08/2025,Spennymoor,0.20416
14168528,25/08/2025,Spennymoor,2.21894
14168565,06/08/2025,Spennymoor,2.27082
14168592,04/10/2025,Spennymoor,2.90853
14168614,18/10/2025,Spennymoor,1.77768
14168624,21/10/2025,Spennymoor,0.31881
14168672,08/11/2025,Spennymoor,2.70649
15141451,13/12/2025,Spennymoor,2.56215
14168733,20/12/2025,Spennymoor,1.37166
14168760,30/12/2025,Spennymoor,2.24413
14168790,17/01/2026,Spennymoor,0.13669
15212553,20/01/2026,Spennymoor,1.06916
15341361,03/02/2026,Spennymoor,0.6755
14168877,21/02/2026,Spennymoor,0.34164
14168890,24/02/2026,Spennymoor,2.3623
14168912,07/03/2026,Spennymoor,2.41727
15447033,17/03/2026,Spennymoor,2.77887
14168949,21/03/2026,Spennymoor,1.77683
15519410,31/03/2026,Spennymoor,1.85648
14168530,30/08/2025,Spennymoor,0.23795
14168553,02/09/2025,Spennymoor,0.41875
