Match ID,Date,Team,xP
14168664,08/11/2025,Fylde,2.43347
14168755,03/01/2026,Fylde,1.161
14168868,21/02/2026,Fylde,1.32573
14168499,19/08/2025,Fylde,2.86376
14168482,09/08/2025,Fylde,0.44061
14168505,23/08/2025,Fylde,1.55568
14168532,30/08/2025,Fylde,1.88716
14168542,02/09/2025,Fylde,1.65748
14168590,11/10/2025,Fylde,0.87667
14168632,25/10/2025,Fylde,0.37491
14168649,05/11/2025,Fylde,0.82243
14168675,22/11/2025,Fylde,0.69124
14168686,25/11/2025,Fylde,2.58915
14168713,06/12/2025,Fylde,1.07511
14168734,26/12/2025,Fylde,2.52746
14168782,17/01/2026,Fylde,2.77605
15322125,03/02/2026,Fylde,2.56171
14168857,10/02/2026,Fylde,2.6634
14168889,28/02/2026,Fylde,2.43474
14168914,10/03/2026,Fylde,2.45113
14168951,28/03/2026,Fylde,1.66999
15864927,31/03/2026,Fylde,1.92282
15519409,17/03/2026,Fylde,2.47969
14168728,20/12/2025,Fylde,0.7292
14168604,18/10/2025,Fylde,2.01455
14168904,07/03/2026,Fylde,0.69256
14168883,24/02/2026,Fylde,1.95378
14168642,01/11/2025,Fylde,1.72613
14168803,24/01/2026,Fylde,1.6981
14168559,06/09/2025,Fylde,2.79559
14168762,30/12/2025,Fylde,0.61552
14168607,16/08/2025,Fylde,0.8891
14168529,25/08/2025,Fylde,1.52826
15473420,03/03/2026,Fylde,0.99191
14168624,21/10/2025,Fylde,2.46067
14168576,04/10/2025,Fylde,1.91495
14168948,21/03/2026,Fylde,1.176
