Player Name,Player Team,Total xG,Total Post Shot xG,Player Total Impact on Post Shot xG
Ben Darby,Curzon Ashton,3.232322,4.287669,1.0553470000000003
Alex Samuel  Curran,Curzon Ashton,8.6852248,9.1965608,0.511336
Crispin McLean,Curzon Ashton,0.648619,0.5693,-0.07931899999999992
Robert Ramshaw,Spennymoor,7.410463,5.76434,-1.6461230000000002
Junior Mondal,Spennymoor,5.93688,10.077772,4.140891999999999
Josh Phillips,Bedford,0.31516,0.0,-0.31516
Joshua Parker,Oxford,5.217966899999999,5.03023,-0.1877368999999982
Leon Lobjoit,Bedford,1.6705999999999999,1.14802,-0.5225799999999998
Josh Ashby,Oxford,4.852432199999999,5.6751700000000005,0.8227378000000014
Tom Scott,Oxford,4.487360000000001,5.7489,1.2615399999999992
Jack Bearne,Oxford,1.96198,2.00329,0.041309999999999736
Ewan Clark,Oxford,3.0230669999999993,3.9404500000000002,0.917383000000001
Ryan Blackman,Bedford,0.154156,0.01942,-0.134736
Cole Jarvis,Merthyr,5.149827999999999,7.3025079999999996,2.15268
Greg Sandiford,Bedford,0.3665558,0.7008099999999999,0.33425419999999995
Ricardo Rees,Merthyr,12.107816000000003,13.91891,1.811093999999997
Callum Ryan-Phillips,Merthyr,1.19227,2.1864,0.99413
Callum Tripp,Bedford,0.28069,0.1434,-0.13729
Joshua Phillips,Bedford,1.2185105,1.279354,0.06084350000000005
Callum Ebanks,Buxton,4.242068,2.33158,-1.9104879999999995
Tate Campbell,Buxton,2.613792,3.9389000000000003,1.3251080000000002
Connor Kirby,Buxton,2.3478625,2.2879400000000003,-0.05992249999999988
Tai Sodje,Buxton,6.143466999999999,7.385491,1.2420240000000007
Johnny Johnston,Buxton,5.2289270000000005,3.5744396,-1.6544874000000007
Luke Brennan,Buxton,7.6855389999999995,8.3088,0.6232610000000003
Thomas Allan,Darlington,3.5823219999999996,2.8343100000000003,-0.7480119999999992
Connor Barratt,Bedford,0.5282,0.7968999999999999,0.26869999999999994
Jago  Godden,Bedford,1.5666980000000001,1.99504,0.4283419999999998
Toby Lees,Darlington,2.47619,3.74879,1.2726000000000002
Charlie Lennon,Darlington,2.3236721000000005,1.70157,-0.6221021000000004
Max Howells,Darlington,3.663691,3.0737699999999997,-0.5899210000000004
Tye Barton,Darlington,0.017652,0.0,-0.017652
Danny Elliott,Macclesfield,10.980742,10.934271,-0.0464709999999986
Lewis Fensome,Macclesfield,1.00373,0.15145999999999998,-0.8522700000000001
Paul Dawson,Macclesfield,4.435378,6.24631,1.8109320000000002
Luke Duffy,Macclesfield,7.0193926,8.118369699999999,1.098977099999999
Josh Kay,Macclesfield,2.762067,2.37821,-0.3838569999999999
Justin Johnson,Macclesfield,1.694778,3.15886,1.4640819999999999
James Edmondson,Macclesfield,3.4132654999999996,3.8109029999999997,0.3976375000000001
