Match ID,Date,Team,xP
14168554,06/09/2025,King's Lynn,1.01502
14168748,30/12/2025,King's Lynn,1.44417
14168878,24/02/2026,King's Lynn,2.06246
14168522,25/08/2025,King's Lynn,0.13663
14813803,28/10/2025,King's Lynn,1.77299
14168727,20/12/2025,King's Lynn,1.74875
14168479,16/08/2025,King's Lynn,2.10755
14168473,09/08/2025,King's Lynn,1.80041
14168513,23/08/2025,King's Lynn,2.78755
14168533,30/08/2035,King's Lynn,1.77625
14168544,02/09/2025,King's Lynn,0.62312
14168581,04/10/2025,King's Lynn,0.65077
14168604,18/10/2025,King's Lynn,0.74687
14168634,25/10/2025,King's Lynn,1.51942
14168661,04/11/2025,King's Lynn,2.52086
14168691,25/11/2025,King's Lynn,2.32613
14168714,06/12/2025,King's Lynn,1.63217
15168214,10/12/2025,King's Lynn,1.06522
14168738,26/12/2025,King's Lynn,2.06872
14168794,17/01/2026,King's Lynn,0.71811
15379770,31/10/2026,King's Lynn,2.21395
15399965,03/02/2026,King's Lynn,2.46517
14168894,28/02/2026,King's Lynn,0.7904
14168907,07/03/2026,King's Lynn,2.91915
15578956,17/03/2026,King's Lynn,1.39901
14168941,21/03/2026,King's Lynn,2.63492
15495110,24/03/2026,King's Lynn,2.15519
14168872,21/02/2026,King's Lynn,0.23126
14168577,20/09/2025,King's Lynn,2.26109
14168765,03/01/2026,King's Lynn,0.66478
14168705,29/11/2025,King's Lynn,2.64434
14168835,07/02/2026,King's Lynn,2.35189
14168922,10/03/2026,King's Lynn,0.71305
14168647,01/11/2025,King's Lynn,1.75843
14168503,19/08/2025,King's Lynn,2.68244
14168795,24/01/2026,King's Lynn,0.42125
14168625,21/10/2025,King's Lynn,0.50564
