Match ID,Date,Team,xP
14168475,19/08/2025,South Shields,2.97024
14168527,25/08/2025,South Shields,1.1823
14168757,03/01/2026,South Shields,1.64818
14168726,20/12/2025,South Shields,0.48921
14168917,10/03/2026,South Shields,0.52769
14168572,20/09/2025,South Shields,1.81338
14168752,30/12/2025,South Shields,1.42269
14168649,05/11/2025,South Shields,1.96057
14168932,14/03/2026,South Shields,2.45277
15578956,17/03/2026,South Shields,1.21621
14168497,16/08/2025,South Shields,2.47696
14168635,25/10/2025,South Shields,0.73459
14168797,24/01/2026,South Shields,0.96946
14837162,11/11/2025,South Shields,0.29901
14168830,31/10/2025,South Shields,1.48484
14168900,28/02/2026,South Shields,2.79116
14168854,10/02/2026,South Shields,0.67827
14168563,06/09/2025,South Shields,2.24104
14168480,09/08/2025,South Shields,0.93353
14168514,23/08/2025,South Shields,2.3502
14168536,30/08/2025,South Shields,2.43023
14168551,02/09/2025,South Shields,1.20738
14168588,04/10/2025,South Shields,2.58267
14168610,18/10/2025,South Shields,1.30036
14168623,21/10/2025,South Shields,2.12205
14936374,18/11/2025,South Shields,2.38315
14168719,06/12/2025,South Shields,1.02328
15184997,18/12/2025,South Shields,2.23395
14168745,26/12/2025,South Shields,2.68008
14168791,17/01/2026,South Shields,2.15976
15322118,20/01/2026,South Shields,2.11551
14168876,21/02/2026,South Shields,2.13486
14168885,24/02/2026,South Shields,2.66963
15473420,03/03/2026,South Shields,1.74881
14168947,21/03/2026,South Shields,0.82932
14168960,28/03/2026,South Shields,2.70467
14168676,22/11/2025,South Shields,2.32935
14168697,25/11/2025,South Shields,1.04526
