Match ID,Date,Team,xP
14168567,20/09/2025,Telford,1.4144
14168496,19/08/2025,Telford,0.68824
14168724,20/12/2025,Telford,1.30457
14168558,06/09/2025,Telford,2.58866
14168786,17/01/2026,Telford,2.76484
14168520,25/08/2025,Telford,1.93788
14168914,10/03/2026,Telford,0.41441
14168613,21/10/2025,Telford,2.74517
14168750,30/12/2025,Telford,0.40512
14168473,09/08/2025,Telford,0.9119
14969964,09/12/2025,Telford,2.65341
14168669,08/11/2025,Telford,1.13024
14837164,11/11/2025,Telford,1.00975
14168811,27/01/2026,Telford,1.55365
14168711,29/11/2025,Telford,0.71557
14168935,14/03/2026,Telford,1.47113
14168876,21/02/2026,Telford,0.67587
15341361,03/02/2026,Telford,2.04521
14168478,16/08/2025,Telford,1.1692
14168511,23/08/2025,Telford,1.37771
14168530,30/08/2025,Telford,2.6243
14168546,02/09/2025,Telford,2.46663
14168576,04/10/2025,Telford,0.80917
14168601,18/10/2025,Telford,1.11055
14168676,22/11/2025,Telford,0.50052
14168688,25/11/2025,Telford,2.54216
14168712,06/12/2025,Telford,2.50377
14168735,26/12/2025,Telford,1.45762
14168795,24/01/2026,Telford,2.41123
14168839,10/02/2026,Telford,2.6259
15452627,17/02/2026,Telford,0.50728
14168891,28/02/2026,Telford,1.30217
15447037,03/03/2026,Telford,1.4373
14168901,07/03/2026,Telford,2.4827
15395692,17/03/2026,Telford,2.09597
14168936,21/03/2026,Telford,1.84761
14168950,28/03/2026,Telford,1.92109
14168842,07/02/2026,Telford,1.26564
