Match ID,Date,Team,xP
14168796,24/01/2026,Bedford,0.05994
14168488,09/08/2025,Bedford,1.92275
14168496,19/08/2025,Bedford,2.04088
14168527,25/08/2025,Bedford,1.45452
14168555,06/09/2025,Bedford,1.44845
14168568,20/09/2025,Bedford,0.62963
14168611,21/10/2025,Bedford,1.82525
14168658,08/11/2025,Bedford,1.61011
14837121,11/11/2025,Bedford,2.38349
14168699,29/11/2025,Bedford,0.594
15029190,16/12/2025,Bedford,0.46485
14168723,20/12/2025,Bedford,0.4883
14168748,30/12/2025,Bedford,1.26461
14168755,03/01/2026,Bedford,1.51626
14168784,17/01/2026,Bedford,0.7108
14168807,27/01/2026,Bedford,0.35726
14168831,07/02/2026,Bedford,0.69782
14168866,21/02/2026,Bedford,1.23708
14168879,24/02/2026,Bedford,2.58381
14168916,10/03/2026,Bedford,1.75799
14168928,14/03/2026,Bedford,2.41191
14168939,21/03/2026,Bedford,0.5186
14168626,25/10/2025,Bedford,0.21492
14168678,22/11/2025,Bedford,1.65115
15399954,03/02/2026,Bedford,0.21876
14168895,28/02/2026,Bedford,0.39597
14168532,30/08/2025,Bedford,0.81072
14168545,02/09/2025,Bedford,0.60732
14168657,04/11/2025,Bedford,0.13231
14168740,26/12/2025,Bedford,2.24816
14168827,31/01/2026,Bedford,1.30989
14168510,23/08/2025,Bedford,2.28407
14168861,14/02/2026,Bedford,0.01409
14168846,01/11/2025,Bedford,1.26197
14168694,25/11/2025,Bedford,0.36852
14168608,18/10/2025,Bedford,0.60547
14168718,06/12/2025,Bedford,1.29111
14168481,16/08/2025,Bedford,0.98842
14168912,07/03/2026,Bedford,0.41015
14168950,28/03/2026,Bedford,0.84172
14168587,04/10/2025,Bedford,2.31635
