Match Id,Date,Home Team,Away Team,Home Team XP,Away Team XP,Home Team XG,Away Team XG,Home Team %,Away Team %,Draw %
14168847,10/02/2026,Curzon Ashton,Marine,2.07883,0.70354,1.9802,1.02113,62.04,16.197,21.763
14168881,24/02/2026,Curzon Ashton,Darlington,0.51754,2.31268,1.14044,2.54713,11.592,71.43,16.978
14168919,10/03/2026,Curzon Ashton,Oxford,1.02571,1.74247,1.53903,2.06868,26.463,50.355,23.182
14168929,14/03/2026,Curzon Ashton,Macclesfield,0.39455,2.44343,0.81392,2.41259,7.751,76.047,16.202
14168494,09/08/2025,Darlington,Chorley,1.26896,1.46144,1.36005,1.45382,33.312,39.728,26.96
14168499,19/08/2025,Darlington,Fylde,0.0904,2.86498,1.23109,4.42777,1.526,94.012,4.462
14168520,25/08/2025,Darlington,Telford,0.82724,1.92947,0.9961,1.71127,19.465,56.206,24.329
14168564,06/09/2025,Darlington,Hereford,2.49641,0.35354,2.44442,0.82745,78.212,6.783,15.005
14168569,20/09/2025,Darlington,Chester,2.10355,0.65656,1.68814,0.73532,62.122,13.889,23.989
14168630,25/10/2025,Darlington,Southport,2.28876,0.45927,1.26768,0.3369,67.893,6.91,25.197
14168656,04/11/2025,Darlington,Worksop,2.31447,0.52266,2.69823,1.17261,71.72,11.993,16.287
14878242,18/11/2025,Darlington,Peterborough,2.39549,0.46382,3.96762,2.23084,75.16,10.771,14.069
14168679,22/11/2025,Darlington,Spennymoor,1.4969,1.16345,0.94902,0.76276,38.575,27.46,33.965
14168689,25/11/2025,Darlington,Curzon Ashton,2.60664,0.25599,2.13184,0.40341,82.309,3.954,13.737
14168727,20/12/2025,Darlington,King's Lynn,0.91537,1.74829,0.58811,1.02868,19.301,47.065,33.634
14168752,30/12/2025,Darlington,South Shields,1.30011,1.41531,1.25219,1.33847,33.851,37.691,28.458
14168787,17/01/2026,Darlington,Alfreton,2.25483,0.55248,2.27544,1.04994,68.738,11.993,19.269
14168823,31/01/2026,Darlington,Merthyr,2.43445,0.41287,2.603,0.90602,76.059,8.673,15.268
14168895,28/02/2026,Darlington,Bedford,2.46021,0.39756,2.89631,1.18725,77.266,8.511,14.223
15341358,03/03/2026,Darlington,Macclesfield,1.10179,1.68244,2.14091,2.5868,29.534,48.889,21.577
14168918,10/03/2026,Darlington,Buxton,2.35185,0.44724,1.82765,0.58231,71.698,8.211,20.091
14168931,14/03/2026,Darlington,Leamington,2.95317,0.02853,4.44366,0.61422,97.829,0.341,1.83
14168482,09/08/2025,Fylde,Oxford,0.44017,2.39413,1.09924,2.49982,9.149,74.281,16.57
14168505,23/08/2025,Fylde,Kidderminster,1.55017,1.11661,1.01669,0.77859,40.565,26.113,33.322
14168532,30/08/2025,Fylde,Bedford,1.88454,0.81159,1.24101,0.6333,52.689,16.924,30.387
14168542,02/09/2025,Fylde,Chester,1.65776,1.02797,1.13099,0.78127,44.783,23.79,31.427
14168590,11/10/2025,Fylde,Worksop,0.88169,1.90781,1.95998,2.69731,22.373,56.577,21.05
14168632,25/10/2025,Fylde,Hereford,0.37436,2.48273,1.02309,2.72564,7.715,77.994,14.291
14168649,05/11/2025,Fylde,South Shields,0.82464,1.96518,1.37525,2.24089,20.482,58.5,21.018
14168675,22/11/2025,Fylde,Buxton,0.68604,2.05545,0.67554,1.52913,14.251,59.898,25.851
14168686,25/11/2025,Fylde,Macclesfield,2.5867,0.25681,2.44904,0.79167,81.007,3.344,15.649
14168713,06/12/2025,Fylde,Merthyr,1.07791,1.666,1.37518,1.73333,27.394,46.997,25.609
14168734,26/12/2025,Fylde,Chorley,2.52232,0.33706,2.52202,0.84744,79.39,6.548,14.062
14168782,17/01/2026,Fylde,Scarborough,2.77598,0.12956,2.33868,0.17698,89.384,1.17,9.446
15322125,03/02/2026,Fylde,Peterborough,2.56011,0.3123,3.11584,1.15453,81.084,6.157,12.759
14168857,10/02/2026,Fylde,Spennymoor,2.66803,0.21073,2.28036,0.34607,84.893,2.983,12.124
14168889,28/02/2026,Fylde,Curzon Ashton,2.43465,0.40986,2.48479,0.82122,75.972,8.479,15.549
14168914,10/03/2026,Fylde,Telford,2.44812,0.41322,2.95755,1.12668,76.982,9.152,13.866
14168479,16/08/2025,Hereford,King's Lynn,0.66772,2.11117,0.91815,1.91147,14.887,63.002,22.111
14168506,23/08/2025,Hereford,Chorley,1.18722,1.59861,2.3657,2.66176,32.435,46.148,21.417
14168531,30/08/2025,Hereford,Alfreton,1.90776,0.79092,1.30677,0.63882,53.548,16.32,30.132
14168545,02/09/2025,Hereford,Bedford,2.21792,0.59453,2.32693,1.06172,67.679,13.566,18.755
14168571,20/09/2025,Hereford,Worksop,2.04851,0.76673,2.70851,1.62688,62.125,19.399,18.476
14168613,21/19/2025,Hereford,Telford,0.16041,2.74959,0.45638,2.65402,2.347,88.653,9
14168641,01/11/2025,Hereford,Curzon Ashton,1.01733,1.70445,1.05856,1.49934,24.637,47.541,27.822
14168663,08/11/2025,Hereford,Southport,0.8877,1.80042,0.76214,1.21104,19.194,49.618,31.188
15261863,17/02/2026,Hereford,Darlington,1.60046,1.12109,1.49238,1.2591,44.067,28.088,27.845
14168870,21/02/2026,Hereford,Scarborough,1.33862,1.34912,1.22579,1.23168,34.212,34.562,31.226
14168882,24/02/2026,Hereford,Chester,1.46125,1.30552,2.64293,2.51958,40.934,35.743,23.323
14168920,10/03/2026,Hereford,Leamington,2.74561,0.18103,3.71397,1.04401,89.075,3.589,7.336
14168932,14/03/2026,Hereford,South Shields,0.40535,2.45045,1.10054,2.84233,8.705,76.875,14.42
15519409,17/03/2026,Hereford,Fylde,0.37522,2.47675,0.88829,2.55092,7.573,77.624,14.803
14168474,09/08/2025,Kidderminster,Scarborough,2.28758,0.4637,1.3965,0.35842,67.962,7.166,24.872
14168500,19/08/2025,Kidderminster,Oxford,1.64026,1.03708,1.0882,0.74113,43.92,23.814,32.266
14168524,25/08/2025,Kidderminster,Leamington,1.84184,0.85064,1.31806,0.71673,51.144,18.104,30.752
14168561,06/09/2025,Kidderminster,Macclesfield,0.93785,1.75325,0.74229,1.17523,20.965,48.145,30.89
14168575,20/09/2025,Kidderminster,Buxton,1.47616,1.22194,1.28088,1.14394,39.142,30.668,30.19
14168597,11/10/2025,Kidderminster,Radcliffe,0.78611,1.97345,1.12699,1.89549,18.189,57.767,24.044
14168633,25/10/2025,Kidderminster,Spennymoor,2.12709,0.60579,1.40313,0.46657,61.999,11.289,26.712
14168657,04/11/2025,Kidderminster,Bedford,2.76973,0.13096,2.12263,0.13562,89.014,1.055,9.931
14168667,08/11/2025,Kidderminster,Darlington,1.84746,0.90843,1.88708,1.25391,53.445,22.144,24.411
14168728,20/12/2025,Kidderminster,Fylde,1.92361,0.72814,0.989,0.37841,52.512,12.663,34.825
14168750,30/12/2025,Kidderminster,Telford,2.34949,0.40492,1.44822,0.23978,70.13,5.311,24.559
14168764,03/01/2026,Kidderminster,Curzon Ashton,1.86726,0.89658,2.06165,1.3829,54.37,22.014,23.616
14168788,17/01/2026,Kidderminster,Worksop,1.65389,0.95792,0.82052,0.47087,42.19,18.991,38.819
14168843,10/02/2026,Kidderminster,Merthyr,1.56013,1.13725,1.33997,1.05145,41.917,27.821,30.262
14168871,21/02/2026,Kidderminster,Southport,2.45125,0.3625,1.75687,0.43873,75.5,5.875,18.625
14168884,24/02/2026,Kidderminster,Marine,2.53809,0.31227,2.17383,0.57044,79.615,5.421,14.964
14168923,10/03/2026,Kidderminster,Peterborough,2.95476,0.0282,4.71327,0.69201,97.924,0.372,1.704
14168933,14/03/2026,Kidderminster,Chester,1.85299,0.83212,1.13826,0.59146,51.27,17.241,31.489
14168473,09/08/2025,King's Lynn,Telford,1.80177,0.91422,1.84482,1.26465,50.592,21.007,28.401
14168513,23/08/2025,King's Lynn,Darlington,2.78873,0.13139,2.71458,0.28408,90.295,1.717,7.988
14168533,30/08/2035,King's Lynn,Merthyr,1.77385,1.00681,2.33181,1.72603,51.817,26.249,21.934
14168544,02/09/2025,King's Lynn,Kidderminster,0.62727,2.08911,0.48471,1.21676,11.455,60.183,28.362
14168581,04/10/2025,King's Lynn,Scarborough,0.65413,2.10838,0.73193,1.6855,13.888,62.363,23.749
14168604,18/10/2025,King's Lynn,Fylde,0.74734,2.01244,0.95108,1.80217,16.904,59.074,24.022
14168634,25/10/2025,King's Lynn,Radcliffe,1.5218,1.22837,2.01351,1.81599,42.399,32.618,24.983
14168661,04/11/2025,King's Lynn,Leamington,2.52649,0.29824,1.79872,0.28525,78.374,4.099,17.527
14168691,25/11/2025,King's Lynn,Buxton,2.32973,0.47042,1.94677,0.67991,70.996,9.019,19.985
14168714,06/12/2025,King's Lynn,Chester,1.63185,1.09338,1.48594,1.15765,45.236,27.287,27.477
15168214,10/12/2025,King's Lynn,Macclesfield,1.06959,1.62447,0.88217,1.19323,25.455,43.951,30.594
14168738,26/12/2025,King's Lynn,Peterborough,2.07112,0.69694,2.27669,1.35854,61.306,15.5,23.194
14168794,17/01/2026,King's Lynn,Hereford,0.71377,1.99411,0.51705,1.24575,14.055,56.733,29.212
15379770,31/10/2026,King's Lynn,Alfreton,2.21431,0.57379,1.88318,0.73015,66.747,12.063,21.19
