Match ID,Date,Team,xP
15489563,31/03/2026,Chorley,2.06963
14168866,21/02/2026,Chorley,1.35639
14169188,18/10/2025,Chorley,0.08738
14168785,17/01/2026,Chorley,0.74438
14168493,16/08/2025,Chorley,2.76944
14168498,19/08/2025,Chorley,0.75314
14168522,25/08/2025,Chorley,2.75224
14168558,06/09/2025,Chorley,0.29992
14168570,20/09/2025,Chorley,2.0333
14168591,11/10/2025,Chorley,2.26852
14168653,04/11/2025,Chorley,1.29667
14168678,22/11/2025,Chorley,1.05209
14168690,25/11/2025,Chorley,0.89863
14168722,20/12/2025,Chorley,1.78278
14168749,30/12/2025,Chorley,2.52039
14168792,24/01/2026,Chorley,1.94896
14168821,31/01/2026,Chorley,1.46884
15326174,03/02/2026,Chorley,2.11184
14168841,10/02/2026,Chorley,1.80142
14168855,14/02/2026,Chorley,2.36139
14168917,10/03/2026,Chorley,2.25833
14168930,14/03/2026,Chorley,0.91374
15473461,17/03/2026,Chorley,1.66986
14168543,02/09/2025,Chorley,1.55076
14168494,09/08/2025,Chorley,1.46303
14168734,26/12/2025,Chorley,0.33281
14168506,23/08/2025,Chorley,1.59549
14168540,30/08/2025,Chorley,1.15375
14168908,07/03/2026,Chorley,1.18552
14168836,07/02/2026,Chorley,2.61723
14168944,21/03/2026,Chorley,1.71096
14168645,01/11/2025,Chorley,0.46751
14168674,08/11/2025,Chorley,0.83869
14168959,28/03/2026,Chorley,1.89892
14168621,21/10/2025,Chorley,0.88915
14168588,04/10/2025,Chorley,0.28081
14168890,24/02/2026,Chorley,0.44858
15452627,17/02/2026,Chorley,2.3302
14168720,06/11/2025,Chorley,1.29963
