Match ID,Date,Team,xP
15416663,24/03/2026,Macclesfield,2.18185
15029190,16/12/2025,Macclesfield,2.33133
14168747,30/12/2025,Macclesfield,0.91197
14168570,20/09/2025,Macclesfield,0.7311
14168929,14/03/2026,Macclesfield,2.4431
15341358,03/03/2026,Macclesfield,1.68579
14168686,25/11/2025,Macclesfield,0.2523
15399968,31/03/2026,Macclesfield,2.60797
14168561,06/09/2025,Macclesfield,1.74952
15168214,10/12/2025,Macclesfield,1.62717
14168622,21/10/2025,Macclesfield,2.96691
14168487,09/08/2025,Macclesfield,1.86751
14168509,23/08/2025,Macclesfield,0.3636
14168538,30/08/2025,Macclesfield,1.80576
14168548,02/09/2025,Macclesfield,0.38748
14168583,04/10/2025,Macclesfield,1.14249
14168615,18/10/2025,Macclesfield,1.14071
14168635,25/10/2025,Macclesfield,1.93357
14168665,04/11/2025,Macclesfield,2.07541
14168669,08/11/2025,Macclesfield,1.51373
14168708,29/11/2025,Macclesfield,0.98615
14168739,26/12/2025,Macclesfield,2.00884
15122242,06/01/2026,Macclesfield,0.98776
14168793,17/01/2026,Macclesfield,2.72464
14168827,31/01/2026,Macclesfield,1.37697
15227997,03/02/2026,Macclesfield,2.54608
14168852,10/02/2026,Macclesfield,2.37198
14168872,21/02/2026,Macclesfield,2.65253
14168883,24/02/2026,Macclesfield,0.76351
14168908,07/03/2026,Macclesfield,1.47095
14168943,21/03/2026,Macclesfield,2.42589
14168921,10/03/2026,Macclesfield,2.60619
14168471,16/08/2025,Macclesfield,1.66854
14168812,27/01/2026,Macclesfield,1.05732
14168899,28/02/2026,Macclesfield,1.43351
14168508,19/08/2025,Macclesfield,2.41753
14168528,25/08/2025,Macclesfield,0.39053
15395692,17/03/2026,Macclesfield,0.66653
14168805,24/01/2026,Macclesfield,1.72274
