Match ID,Date,Team,xP
15174859,16/12/2025,Southport,1.42972
14168784,17/01/2026,Southport,2.0202
14168654,04/11/2025,Southport,0.68258
14168940,21/03/2026,Southport,1.95094
14168841,10/02/2026,Southport,0.91381
14168630,25/10/2025,Southport,0.4569
14168663,08/11/2025,Southport,1.80437
14168871,21/02/2026,Southport,0.36332
15399965,03/02/2026,Southport,0.35359
14168547,02/09/2025,Southport,0.79848
14168741,26/12/2025,Southport,0.07229
14168489,09/08/2025,Southport,2.42181
14168606,18/10/2025,Southport,1.02099
14168910,07/03/2026,Southport,0.628
14168888,24/02/2026,Southport,0.48963
14168534,30/08/2025,Southport,1.21112
14168481,16/08/2025,Southport,1.74476
14168508,19/08/2025,Southport,0.39829
14168529,25/08/2025,Southport,1.18458
14168563,06/08/2025,Southport,0.55829
14168621,21/10/2025,Southport,1.78384
14843593,28/10/2025,Southport,0.62473
14168647,01/11/2025,Southport,0.92449
14877776,11/11/2025,Southport,0.95566
14168684,22/11/2025,Southport,0.42946
14168698,25/11/2025,Southport,1.24948
14168732,20/12/2025,Southport,0.67878
14168756,30/12/2025,Southport,0.53504
14168767,03/01/2026,Southport,2.59521
14168804,24/01/2026,Southport,2.66154
14168840,07/02/2026,Southport,1.52305
14168864,14/02/2026,Southport,1.17051
15447028,17/02/2026,Southport,2.22526
14168925,10/03/2026,Southport,2.53117
14168938,14/03/2026,Southport,0.75133
15495083,17/03/2026,Southport,2.25856
15322118,20/01/2026,Southport,0.66843
14168592,04/10/2025,Southport,0.05583
14168712,06/12/2025,Southport,0.33924
14168518,23/08/2025,Southport,0.7508
