Match ID,Date,Team,xP
14168470,16/08/2025,Alfreton,0.64184
14168475,19/08/2025,Alfreton,0.01563
14168517,25/08/2025,Alfreton,1.27813
14168554,06/09/2025,Alfreton,1.66605
14168567,20/09/2025,Alfreton,1.32503
14168617,21/10/2025,Alfreton,0.25019
14168638,01/11/2025,Alfreton,0.19195
14168664,08/11/2025,Alfreton,0.39236
14877540,11/11/2025,Alfreton,1.55109
15174859,16/12/2025,Alfreton,1.20832
14168746,30/12/2025,Alfreton,2.20925
14168796,24/01/2026,Alfreton,2.90383
14168865,21/02/2026,Alfreton,2.33528
14168880,24/02/2026,Alfreton,1.84933
14168915,10/03/2026,Alfreton,1.99797
14168927,14/03/2026,Alfreton,2.54574
15659749,19/03/2026,Alfreton,1.36164
15416663,24/03/2026,Alfreton,0.41095
15489563,31/03/2026,Alfreton,0.65198
14168488,09/08/2025,Alfreton,0.80128
14168628,25/10/2025,Alfreton,0.1782
14168844,10/02/2026,Alfreton,1.30134
14168653,04/11/2025,Alfreton,1.21228
14168709,06/12/2025,Alfreton,0.8643
14168787,17/01/2026,Alfreton,0.54875
14168531,30/08/2025,Alfreton,0.79161
15379770,31/10/2026,Alfreton,0.57352
14168509,23/08/2025,Alfreton,2.4956
14168681,22/11/2025,Alfreton,0.70634
14168550,02/09/2025,Alfreton,0.7166
14168609,18/10/2025,Alfreton,1.18157
14168586,04/10/2025,Alfreton,0.62046
14168695,25/11/2025,Alfreton,1.16269
15495083,17/03/2026,Alfreton,0.5479
14168960,28/03/2026,Alfreton,0.18671
14168949,21/03/2026,Alfreton,0.85438
14168901,07/03/2026,Alfreton,0.32847
14168744,26/12/2025,Alfreton,0.92919
