Match ID,Date,Team,xP
14168927,14/03/2026,Peterborough,0.29647
14168879,24/02/2026,Peterborough,0.30045
14168845,10/02/2026,Peterborough,0.51905
14168485,09/08/2025,Peterborough,0.76783
14168821,31/01/2026,Peterborough,1.24557
14168631,25/10/2025,Peterborough,0.96833
14878242,18/11/2025,Peterborough,0.45611
15322125,03/02/2026,Peterborough,0.31152
14168923,10/03/2026,Peterborough,0.02708
14168738,26/12/2025,Peterborough,0.69624
14168958,28/03/2026,Peterborough,0.4034
14168665,04/11/2025,Peterborough,0.70213
14168541,30/08/2025,Peterborough,1.67804
14168789,17/01/2026,Peterborough,1.05511
14168490,16/08/2025,Peterborough,0.84609
14168502,19/08/2025,Peterborough,1.93408
14168526,25/08/2025,Peterborough,1.16365
14168559,06/09/2025,Peterborough,0.12222
14168585,04/10/2025,Peterborough,1.94304
14168609,18/10/2025,Peterborough,1.48954
14168616,21/10/2025,Peterborough,0.6708
14168645,01/11/2025,Peterborough,2.34847
14168682,22/11/2025,Peterborough,2.51817
14168694,25/11/2025,Peterborough,2.45979
14168730,20/12/2025,Peterborough,0.16992
14168753,30/12/2025,Peterborough,2.14579
14168801,24/01/2026,Peterborough,2.67394
14168812,27/01/2026,Peterborough,1.63242
14168837,07/02/2026,Peterborough,2.30564
14168862,14/02/2026,Peterborough,1.70401
14168900,28/02/2026,Peterborough,0.13619
14168910,07/03/2026,Peterborough,2.0647
14169015,06/12/2025,Peterborough,1.1682
15366761,17/03/2026,Peterborough,1.0716
14168874,21/02/2026,Peterborough,2.27737
14168515,23/08/2025,Peterborough,0.379
14843593,28/10/2025,Peterborough,2.16018
15184997,18/12/2025,Peterborough,0.54738
14168672,08/11/2025,Peterborough,0.18667
14168546,02/09/2025,Peterborough,0.3762
