Player Name,Player Team,Average xG,Average Post Shot xG,Player Ave Impact on Post Shot xG
Joe Dodoo,Alfreton,5.5130732300032593e-05,0.0,-5.5130732300032593e-05
David Solademi,Alfreton,3.024034614586729e-05,0.0,-3.024034614586729e-05
Ben Beresford,Alfreton,0.00042643926147645434,0.00037484574578431083,-5.159351569214351e-05
Michael Gyasi,King's Lynn,0.00044410541445633164,0.000505282577127108,6.11771626707763e-05
Morgan Williams,King's Lynn,0.00029027108733663276,0.00038588092345078986,9.56098361141571e-05
Ryan Barrett,Alfreton,5.129360163589485e-07,0.0,-5.129360163589485e-07
Matthew Stenson,Telford,0.0013209169546276266,0.0013034250066680498,-1.7491947959576842e-05
Alex Fletcher,Telford,0.00011633034999851822,8.049669561094152e-05,-3.58336543875767e-05
Remi Walker,Telford,0.0008725075423050707,0.001198688501318792,0.00032618095901372143
Oliver Cawthorne,Telford,0.0002800758675873515,9.360874848116647e-05,-0.000186467119106185
Dylan  Allen-Hadley,Telford,0.0006145549299113891,0.0006502937201790001,3.573879026761101e-05
Dyer Ammar,Telford,6.147052722046054e-07,0.0,-6.147052722046054e-07
Jordan Cranston,Telford,7.797637522228808e-05,3.071926029102332e-05,-4.725711493126476e-05
Rhys Hilton,Telford,0.00022655472246095487,0.00016141694573689358,-6.513777672406129e-05
Austin Samuels,Alfreton,9.26014284444181e-05,9.063302018196368e-05,-1.9684082624544207e-06
Orrin  Pendley,Telford,9.055922709895386e-05,4.848116646415553e-05,-4.207806063479833e-05
Jediah Abbey,Alfreton,0.00014502021159944285,7.517648104792103e-05,-6.984373055152181e-05
Lewis Salmon,Alfreton,0.00045567691076667754,0.00043664345197522446,-1.9033458791453076e-05
Offrande Zanzala,Chester,0.0005494271108081676,0.0005396908692173191,-9.736241590848444e-06
Iwan Murray,Chester,0.00019015197226091333,7.358859615327621e-05,-0.00011656337610763712
Tom Peers,Chester,0.0004200808167619951,0.00023619743354177163,-0.00018388338322022346
Jack Bainbridge,Chester,0.00042238520582046647,0.0003617194677414575,-6.066573807900899e-05
Patrick Jones,Chester,0.0005535727706487271,0.0004914185594049136,-6.215421124381349e-05
Dylan Mottley Henry,Chester,0.0010026886761698723,0.0009403256971816377,-6.23629789882346e-05
Harry Perritt,Alfreton,5.981187209198946e-05,4.4752393088936965e-05,-1.5059479003052493e-05
Ryley Reynolds,Kidderminster,0.0004433957057760128,0.0004413831016803485,-2.0126040956643e-06
Emeka Obi,Kidderminster,0.000573376522538008,0.00047209169309190055,-0.00010128482944610743
Dan Mooney,Kidderminster,0.00015127359748688617,0.00013604632546009542,-1.522727202679075e-05
Joe Foulkes,Kidderminster,0.00015587464066621227,0.0001111566547135702,-4.4717985952642066e-05
Tobi Sho-Silva,Kidderminster,0.00020356719912278102,0.00015300773493761669,-5.0559464185164334e-05
Amari Morgan-Smith,Kidderminster,0.0005197843404557982,0.00039983226150609014,-0.00011995207894970809
Luke Spokes,Kidderminster,4.9587751533651423e-05,0.00014537326260261385,9.578551106896244e-05
Owen Evans,Kidderminster,0.00012883258749962957,0.00012100485908188363,-7.82772841774594e-06
Luca Thomas,Fylde,0.0009038047002341227,0.0011281584328601487,0.0002243537326260261
Mark Beck,Alfreton,0.00016318851317310257,0.00015395193077082653,-9.236582402276041e-06
Bayley Mcann,Alfreton,3.455547817325075e-05,7.506090152031534e-05,4.050542334706459e-05
Jonathan Ustabasi,Fylde,0.0007417210117654032,0.0008644068399371722,0.000122685828171769
Charlie Jolley,Fylde,0.0007114392911122307,0.0007081468749073883,-3.292416204842409e-06
Max Taylor,Fylde,0.0001050643689061435,0.0001514998666390066,4.64354977328631e-05
Ethan Mitchell,Fylde,0.00021970325697181638,0.00013825141481196097,-8.14518421598554e-05
Danny Ormerod,Fylde,0.00135159275701627,0.0015274895237530747,0.00017589676673680473
Ryan Colclough,Fylde,0.00015124333343211928,0.00017314791215955905,2.1904578727439776e-05
Dan Rowe,Spennymoor,0.00011228586669827815,0.00020272649142044277,9.044062472216462e-05
Tom Pugh,Spennymoor,0.0001560513884361201,0.0001073876063183475,-4.866378211777258e-05
Ethan Robson,Spennymoor,0.00016749562872299438,0.0002120152624247992,4.4519633701804815e-05
Mackenzie Heaney,Spennymoor,0.00017965592863705064,0.00026458394333639564,8.4928014699345e-05
Harry Hawkins,Alfreton,1.5317399164271104e-05,0.0,-1.5317399164271104e-05
Glen Taylor,Spennymoor,0.0019180548498947932,0.0017904579577986543,-0.00012759689209613893
Olly Dyson,Spennymoor,0.0001435567969652965,8.216904246806747e-05,-6.138775449722903e-05
Corey McKeown,Spennymoor,0.0005285339774175385,0.0003772044572207569,-0.0001513295201967816
Matthew Dolan,Spennymoor,9.838729514269627e-05,0.00013235456242776278,3.396726728506651e-05
Mo Touray,Southport,0.00010580132175562338,0.0001405607088877693,3.475938713214593e-05
Sonny Hilton,Southport,0.00038642841478232515,0.0004976703316243369,0.00011124191684201175
Luke Burgess,Southport,3.146999377648698e-05,0.0,-3.146999377648698e-05
Arthur Gnahoua,Southport,0.0004436010728151024,0.000525538333876656,8.193726106155364e-05
Taylor Anderson,Alfreton,7.663367216904246e-06,0.0,-7.663367216904246e-06
Chris Sze,Southport,0.0007727929941024806,0.0008658943484574577,9.310135435497717e-05
Owen Farmer,Leamington,0.00034615446166612335,0.00036152120439794915,1.5366742731825805e-05
Miro Pais,Leamington,0.00018769697418723883,7.661055626352132e-05,-0.00011108641792371751
Joe Clarke,Leamington,9.611860237678927e-05,0.00011140088314613402,1.5282280769344752e-05
Jack Leckie,Alfreton,7.781445040452835e-05,3.881071629671339e-05,-3.900373410781496e-05
Josh Quaynor,Leamington,1.6226289897163858e-05,4.2415019411433486e-05,2.6188729514269628e-05
Seb Thompson,Leamington,0.0005726303322170523,0.0005837317369528495,1.1101404735797192e-05
Tim Berridge,Leamington,0.00030194226950774975,0.00025460569599620656,-4.7336573511543197e-05
Frank Tattum,Leamington,0.00028867587351450667,0.0003024627330112913,1.3786859496784623e-05
Josh Ayres,Alfreton,0.0005716250481581365,0.0005463915478765965,-2.5233500281539984e-05
Tyrone Marsh,Bedford,0.0017268403639273332,0.0018766425629019355,0.0001498021989746023
Kieran Wallace,Alfreton,4.780564857896452e-05,5.103280680437424e-05,3.227158225409718e-06
Joe Cummings,Alfreton,0.00022005897519485523,0.0003099487301069851,8.988975491212988e-05
Ryan Doherty,Bedford,5.932786059330824e-05,0.0001022167560679252,4.2888895474616957e-05
Jevani Brown,Bedford,0.0001131892540675103,0.00015655691550840175,4.3367661440891445e-05
Emmanuel Oluwafemi Ajibola Maja-Awesu,Bedford,5.6389473372254975e-06,0.0,-5.6389473372254975e-06
Zanda Siziba,Bedford,9.844406247221647e-05,0.00012156350117061319,2.3119438698396722e-05
Jacob Maddox,Merthyr,5.1352962095842094e-05,2.0502030050677178e-05,-3.0850932045164915e-05
Aneurin Livermore,Merthyr,1.4123018107459324e-05,2.011972853628901e-05,5.996710428829686e-06
Lewys Twamley,Merthyr,0.0010183500577897638,0.001028483306167205,1.0133248377441288e-05
Luke Alker,Alfreton,3.396704501674421e-05,5.884687194381057e-06,-2.8082357822363156e-05
Cawley Cox,Merthyr,0.0008324918649794033,0.0006956278339211096,-0.00013686403105829374
Bayley McCann,Alfreton,0.0001398938239042172,9.27845775420087e-05,-4.710924636220849e-05
Tom Handley,Merthyr,0.0006405561410788381,0.0006351107844589989,-5.445356619839209e-06
Sam  Newell,Alfreton,1.5915300951308422e-05,0.0,-1.5915300951308422e-05
Noah Smerdon,Merthyr,0.00026490649912574456,0.0002526390658803307,-1.2267433245413879e-05
Jordon Garrick,Merthyr,0.00015585365853658536,0.00011232107400053344,-4.3532584536051916e-05
Keiran Evans,Merthyr,0.00010322051981151645,0.00012928521471119937,2.606469489968292e-05
Alex Brown,Scarborough,3.78191239664523e-05,3.1140681030139587e-06,-3.470505586343835e-05
Luca Colville,Scarborough,0.0003937604421657825,0.00028670746525205225,-0.00010705297691373025
Stephen Walker,Scarborough,0.0013074664671191062,0.0013204969919687047,1.303052484959849e-05
Harry Green,Scarborough,0.00042619971253296974,0.00023488871765995912,-0.00019131099487301062
Dom Tear,Scarborough,0.0007690748006994043,0.00047792579201612193,-0.0002911490086832823
Rio Clegg,Radcliffe,0.001840351044661115,0.001861006608778117,2.065556411700209e-05
Bradley Jackson,Radcliffe,0.00018189692676999676,0.00017410722223868655,-7.789704531310207e-06
Michael Afuye,Radcliffe,0.00028210053640755116,0.0003266225883887028,4.452205198115166e-05
Sam Osborne,Alfreton,0.0002719627181934031,0.00015508354325341554,-0.00011687917493998754
Luca Miller,Peterborough,0.0007755614794179533,0.001115613608748481,0.0003400521293305277
Max Booth,Peterborough,0.00045875299347954954,0.00038402258246154756,-7.473041101800198e-05
Kieron Freeman,Alfreton,1.5041341907951279e-05,6.062590759564947e-06,-8.978751148386332e-06
Maliq Cadogan,Peterborough,5.5390279465370594e-05,1.1125863141985004e-05,-4.426441632338559e-05
Kaine Felix,Peterborough,0.00018574225765343922,7.083069080994577e-05,-0.00011491156684349345
Cormac Daly,Hereford,0.0002294234952434579,0.0002679026761106007,3.8479180867142805e-05
George Munday,Hereford,0.0005323628604451294,0.00045143585336217886,-8.092700708295055e-05
Kyle Howkins,Hereford,0.00015900809056693243,0.00012790208339507453,-3.11060071718579e-05
Lewis Hudson,Hereford,0.0003728959191536022,0.00034455146252556084,-2.834445662804134e-05
Lawson D'Ath,Hereford,9.83639569688528e-05,0.00011466467119106186,1.630071422220906e-05
Kai Lissimore,Alfreton,2.1915649081209248e-05,3.464718608303945e-05,1.27315370018302e-05
Keziah Martin,Hereford,0.00014725650653468867,0.00017972349820703554,3.246699167234687e-05
Harrison Sohna,Hereford,0.00016162241057404497,0.0002902334410099873,0.00012861103043594233
James Gale,Macclesfield,0.0006307193491983523,0.0004660042082802358,-0.0001647151409181165
Paul Dawson,Macclesfield,0.00047105209969475155,0.0006720771715615091,0.00020102507186675757
Josh Clackstone,Alfreton,4.364194055063273e-07,0.0,-4.364194055063273e-07
Luke Duffy,Macclesfield,0.0006338220016003319,0.000745550161514981,0.00011172815991464908
Elliot Osborne,Macclesfield,6.453694099516936e-06,4.713155321103636e-05,4.067785911151942e-05
Isaac Buckley-Ricketts,Macclesfield,0.0005217298995347183,0.00040949334973179623,-0.00011223654980292204
Lewis Fensome,Macclesfield,0.00011095190113505022,1.3465904039356309e-05,-9.748599709569391e-05
Milan Lalkovič,Chorley,0.00020613466496754884,0.0002473490798091456,4.1214414841596786e-05
Dylan Youmbi,Alfreton,3.1417182823104055e-05,9.904276442521412e-06,-2.1512906380582642e-05
Taelor O' Kane,Chorley,0.00029505310731114606,0.0002616720504993628,-3.3381056811783276e-05
Warren Clarke,Chorley,0.00044626411403846724,0.00028333698841241146,-0.00016292712562605578
Harry Ibbitson,Chorley,0.0005702658329134932,0.000492086951367691,-7.817888154580221e-05
Mike Calveley,Chorley,0.0004066463859170791,0.0004832211125270427,7.657472660996359e-05
Scott Wilson,Chorley,6.434312301810745e-05,4.063064931985893e-05,-2.371247369824852e-05
Jack Griffiths,Chorley,1.3902172302403463e-05,0.0,-1.3902172302403463e-05
Jack Moore,Chorley,5.785768900216341e-05,3.8800936490531364e-05,-1.9056752511632043e-05
Sam Brown,Bedford,4.041727173043298e-05,3.833684023352992e-05,-2.080431496903055e-06
Greg Taylor,Bedford,0.00010659606436890614,5.149423584150786e-05,-5.510182852739828e-05
Claude Kayibanda,Bedford,9.308597338707287e-08,0.0,-9.308597338707287e-08
Jack  McDowell,Bedford,9.143229706902171e-06,0.0,-9.143229706902171e-06
Cole Kpekawa,Bedford,0.00011367279193835209,0.00013374329490561005,2.007050296725796e-05
Ellis Brown,Bedford,0.00040544800403046556,0.0004736659751652195,6.821797113475391e-05
Ricardo Dinanga,Telford,0.00013269641110748894,0.0001410905965681771,8.39418546068815e-06
Luke Rowe,Telford,1.9194203242153928e-05,0.0,-1.9194203242153928e-05
Junior Gyamfi,Bedford,0.00029618827608689214,0.0002772503926740361,-1.893788341285601e-05
Joshua Tomlinson,Bedford,7.992234736218139e-05,3.187327742050203e-05,-4.804906994167936e-05
Ryan Blake,Bedford,7.288133835165813e-05,0.00021474676229143823,0.00014186542393978012
Shaun Jeffers,Bedford,0.00019083513617639217,0.00023590048306315384,4.506534688676167e-05
Oluwasegun Lawal,Telford,0.0001876022878819311,9.773938298313725e-05,-8.986290489879384e-05
Eddie Panter,Bedford,5.232996473342619e-05,1.5345404972883264e-05,-3.698455976054293e-05
Daniel Dodds,South Shields,0.00040314814924576953,0.00028060042082802357,-0.00012254772841774597
Dan  Savage,South Shields,7.267018344545537e-05,1.9788993272678778e-05,-5.2881190172776585e-05
Ethan Mann,South Shields,5.022908455086981e-06,1.8528287348487096e-06,-3.170079720238271e-06
Martin Smith,South Shields,8.918294164715646e-06,1.7683667723676023e-05,8.765373558960378e-06
Tony Weston,Curzon Ashton,0.0007711394955990873,0.0006902798802714636,-8.085961532762367e-05
James Spencer,Curzon Ashton,0.0006240967311738732,0.0005481225735708147,-7.597415760305845e-05
Chris Wreh,Bedford,9.139673413745074e-06,0.0,-9.139673413745074e-06
Bradley Holmes,Curzon Ashton,0.0008307659070029339,0.0006541330053640756,-0.00017663290163885833
Ben Darby,Curzon Ashton,0.00028737711525353405,0.0003812051981151646,9.382808286163054e-05
Alex Samuel  Curran,Curzon Ashton,0.0007725984470853213,0.00081764165604718,4.50432089618587e-05
Crispin McLean,Curzon Ashton,5.766698278161396e-05,5.061494235841508e-05,-7.052040423198886e-06
Robert Ramshaw,Spennymoor,0.0006588444714459295,0.0005124920724298372,-0.0001463523990160923
Junior Mondal,Spennymoor,0.0005278321429629849,0.0008959877900601606,0.00036815564709717576
Josh Phillips,Bedford,2.8020033784784994e-05,0.0,-2.8020033784784994e-05
Joshua Parker,Oxford,0.0004639154995110096,0.00044722431319088406,-1.6691186320125554e-05
Leon Lobjoit,Bedford,0.00014852858370625015,0.00010206739175532704,-4.646119195092311e-05
Josh Ashby,Oxford,0.0004441415708358032,0.0005487422576534392,0.00010460068681763602
Tom Scott,Oxford,0.0003989591915360223,0.0005111193432711969,0.00011216015173517465
Jack Bearne,Oxford,0.00017466244850783869,0.0001781071629671339,3.444714459295209e-06
Ewan Clark,Oxford,0.00026877281213881396,0.00035033488427229346,8.15620721334795e-05
Ryan Blackman,Bedford,1.37055981981448e-05,1.726580327771686e-06,-1.1979017870373114e-05
Cole Jarvis,Merthyr,0.0004578574519159529,0.0006492464807515634,0.00019138902883561047
Greg Sandiford,Bedford,3.258949708087603e-05,6.230714518566813e-05,2.9717648104792104e-05
Ricardo Rees,Merthyr,0.0010764735797054203,0.0012374931096820082,0.00016101952997658788
Callum Ryan-Phillips,Merthyr,0.00018306641377470882,0.0003228669650001482,0.00013980055122543938
Callum Tripp,Bedford,2.4955398156654715e-05,1.2749310968200813e-05,-1.2206087188453902e-05
Joshua Phillips,Bedford,0.00010833451382508965,0.00011374394689268886,5.409433067599212e-06
Callum Ebanks,Buxton,0.000401898290015707,0.00020729454998073675,-0.00019460374003497027
Tate Campbell,Buxton,0.00023238526509201905,0.00035019707791245595,0.00011781181282043691
Connor Kirby,Buxton,0.0002339829742465104,0.00020341463414634146,-3.0568340100168944e-05
Tai Sodje,Buxton,0.0005461992413241265,0.0006566242776279524,0.00011042503630382587
Johnny Johnston,Buxton,0.0005066164537830068,0.00031779387547046796,-0.00018882257831253886
Luke Brennan,Buxton,0.0006833007438579854,0.0007387132145926563,5.541247073467088e-05
Thomas Allan,Darlington,0.00033808985567376944,0.00031731114601546987,-2.077870965829957e-05
Connor Barratt,Bedford,4.69608511394956e-05,7.08502504223098e-05,2.3889399282814204e-05
Jago  Godden,Bedford,0.0001393033195020747,0.0001773736775034822,3.807035800140751e-05
Toby Lees,Darlington,0.00023570133064635627,0.00034182289660077646,0.00010612156595442019
Charlie Lennon,Darlington,0.0002065914797143111,0.0001512820436831343,-5.530943603117682e-05
Max Howells,Darlington,0.00032572898082565275,0.00027328068043742406,-5.244830038822869e-05
Tye Barton,Darlington,1.5695317131001779e-06,0.0,-1.5695317131001779e-06
Danny Elliott,Macclesfield,0.0009762684408618085,0.0009721368283792195,-4.131612482589052e-06
Josh Kay,Macclesfield,0.00024556799928874136,0.0002114402987286252,-3.4127700560116164e-05
Justin Johnson,Macclesfield,0.00015067818510505884,0.00028084580505586344,0.0001301676199508046
James Edmondson,Macclesfield,0.0003064146193284533,0.0003388172065317251,3.24025872032718e-05
Jai Curran-Nicholls,Marine,6.0467652550158544e-05,6.572918827608688e-05,5.2615357259283365e-06
Lewis Bell,Marine,0.00022259816850902405,0.00021030939750466763,-1.2288771004356416e-05
Carl Mensah,Bedford,3.190172776575882e-05,3.8495095279020835e-05,6.593367513262013e-06
Declan Drysdale,Marine,0.00018398109237471476,0.00013590018670539075,-4.8080905669324e-05
Josh Wardle,Marine,0.0002100593011883946,0.000302060871884539,9.20015706961444e-05
Bailey Marsden,Marine,8.548777524227247e-05,4.1955368520878405e-05,-4.353240672139406e-05
Ross Crane,King's Lynn,0.0005173121832676407,0.00044500029635776307,-7.23118869098776e-05
Tom Wilson,King's Lynn,0.00015886291938352107,0.00011440683993717216,-4.445607944634891e-05
Michael Clunan,King's Lynn,0.00027822918234893164,0.0002744529591322645,-3.776223216667141e-06
La'Sean Sealey,King's Lynn,0.0001653934149305041,8.711406810301396e-05,-7.827934682749015e-05
Luke Hunter,Fylde,9.497045313101976e-05,5.6900690513588e-05,-3.806976261743176e-05
George Wilson,Fylde,0.00016644856711021545,0.0001311267522152743,-3.5321814894941154e-05
Alex Healy-Byrne,Fylde,0.0001912167264321489,0.0001935649254660226,2.3481990338736908e-06
Chris Merrie,Fylde,0.00016735933378774856,0.0001883652905787867,2.1005956791038128e-05
Jordan Slew,Southport,0.0004095347894378093,0.00045912544824111665,4.9590658803307336e-05
Jake Taylor,Southport,8.135020596864536e-07,0.0,-8.135020596864536e-07
Djavan Michael Pedro,Southport,0.00022164152564976434,0.0002002726491420443,-2.1368876507720045e-05
Dylan Dwyer,Southport,2.4218356399845892e-05,4.0894704086773556e-05,1.6676347686927664e-05
Dan Pike,Southport,3.0127048573037365e-05,4.456835491805708e-05,1.4441306345019714e-05
Malakai McKenzie,Southport,0.00025849014610437724,0.00035874107222238686,0.00010025092611800962
Ryan James Cole,Bedford,1.5568562368491243e-05,1.4162937498147763e-05,-1.4056248703434798e-06
Luke Griffiths,Southport,7.080129804700232e-05,5.368046705983463e-05,-1.7120830987167693e-05
Bruce  Jovan Minaker,Kidderminster,4.140947752126367e-05,1.8723883472127554e-05,-2.2685594049136116e-05
Reece Devine,Kidderminster,0.0002683305870847287,0.000401096523723439,0.0001327659366387103
Danny Waldron,Kidderminster,7.066087781169428e-05,2.900157069614439e-05,-4.165930711554989e-05
Ashley Hemmings,Kidderminster,0.0003550184245621314,0.00030084604214207386,-5.4172382420057544e-05
Finley Shrimpton,Chester,0.00029024252733900364,0.0004497892896304418,0.00015954676229143814
Phil Croker,Chester,0.000149380849361349,2.574756245739857e-05,-0.00012363328690395044
Fin Roberts,Chester,0.00038546332572681743,0.00030154165308360256,-8.392167264321488e-05
Lewis Leigh,Chester,0.00015441891651601813,0.0001534958361734286,-9.230803425895465e-07
Declan Weeks,Chester,9.12895118987642e-05,7.124410988945856e-05,-2.0045402009305634e-05
Josh Castiglione,Bedford,0.00010485837062501853,0.0001526574400616424,4.779906943662387e-05
Adam Blakeman,Chorley,0.00017217005601161722,0.00013560323622677296,-3.656681978484426e-05
Dan Jarvis,Peterborough,0.00023395445277539045,0.00038160803722253503,0.00014765358444714457
Shaquile Coulthirst,Peterborough,0.0004800187594464037,0.0004687247725454168,-1.1293986900986878e-05
George Moncur,Bedford,0.00012470737634472334,3.892629582431912e-05,-8.578108052040423e-05
Sam McLintock,Peterborough,0.0002116587707079987,0.0001553371069555167,-5.6321663752482005e-05
Joe Payne,Bedford,4.1973149986663905e-06,0.0,-4.1973149986663905e-06
Aaron Martin,Worksop,0.0008357929941024805,0.0008561864683045372,2.0393474202056697e-05
Liam Waldock,Worksop,5.87958391370062e-05,0.00015806834010016893,9.927250096316272e-05
Aleks Starcenko,Worksop,0.0005920613756927363,0.0005914382242242835,-6.231514684528492e-07
Luke Waterfall,Worksop,0.00022669863663307647,0.0002890137213644311,6.231508473135463e-05
Vaughan  Redford,Worksop,0.0003854444773730848,0.00024573807900897965,-0.00013970639836410512
Lewis James Whitham,Worksop,0.0004637712562605578,0.0004414605515217971,-2.231070473876067e-05
Oliver Greaves,Worksop,0.00025262804137154374,0.0003525531221290342,9.992508075749043e-05
Mason O'Malley,Worksop,2.2558634383427676e-05,2.266603443677207e-06,-2.0292030939750468e-05
Brad Roscoe,Radcliffe,0.0003370704442402869,0.0002949500637169191,-4.212038052336779e-05
Ben Nugent,Bedford,3.195240494324749e-05,4.706753993420858e-05,1.511513499096109e-05
Danny Greenfield,Radcliffe,0.0003353683756631005,0.0003936556026435112,5.828722698041067e-05
Kian Scales,Radcliffe,2.45337996028806e-05,4.297513558367662e-05,1.844133598079602e-05
Lois Maynard,Radcliffe,0.0002733141095931008,0.00026298432267433247,-1.0329786918768322e-05
David Ball,Radcliffe,0.00037366221142162817,0.0005455138858429896,0.00017185167442136147
Matthew Sargent,Radcliffe,0.00023662103251044666,0.00013560145808019441,-0.00010101957443025224
Jon Taylor,Radcliffe,0.00022142187120291614,0.0001761627623507098,-4.525910885220635e-05
Sam Robinson,Buxton,6.705728595560561e-05,7.406602850961682e-05,7.008742554011211e-06
Oliver Thornley,Radcliffe,0.0002928916812375901,0.0003366769404024538,4.378525916486374e-05
Andy Williams,Hereford,0.0007337367957798654,0.0008204421657825327,8.670537000266725e-05
Matt Preston,Hereford,6.940461725394896e-05,3.888006401327683e-05,-3.0524553240672134e-05
Omari Sterling-James,Hereford,0.000241213513913997,0.00029467534007053314,5.346182615653615e-05
Remaye Campbell,Hereford,0.00045457943869839666,0.0004158613638384257,-3.8718074859970955e-05
Cian Coleman,Buxton,0.0002876452597575793,0.00031204427584980587,2.4399016092226545e-05
I-Lani Edwards,Hereford,0.00022235073941261893,0.00013708718845390153,-8.52635509587174e-05
Will Trueman,Buxton,0.00011324375426014286,9.515573600450464e-05,-1.808801825563822e-05
Sodje  Tai,Buxton,0.000156991850161515,0.00015932460065791424,2.3327504963992565e-06
Ryan Mclean,Buxton,0.00010122864001422516,7.385887443321579e-05,-2.736976558100937e-05
Joe Rodwell-Grant,Curzon Ashton,9.555217378419229e-05,0.00010415493583854429,8.602762054352005e-06
Charlie  Weston,Curzon Ashton,0.00034503661203805235,0.0004039913463533177,5.895473431526534e-05
Max Bardell,Buxton,0.00010408274308745519,0.00019751474379871382,9.343200071125863e-05
Luke  Hall,Buxton,8.392514002904306e-05,1.5262721156980707e-05,-6.866241887206235e-05
Isaac Westendorf,Oxford,0.00027203153246599295,0.00026763595412381826,-4.395578342174689e-06
DJ Campton-Sturridge,Oxford,0.0004729015499511009,0.0006140606940698811,0.00014115914411878025
Stephonson Louis,Buxton,8.505141807189639e-05,7.980321844530718e-05,-5.248199626589213e-06
Kallum Griffiths,Darlington,5.323326319532939e-05,3.255555226269152e-05,-2.0677710932637872e-05
Deniche Hill,Buxton,3.088640606940699e-05,3.619417360637762e-05,5.307767536970628e-06
George Ward,Buxton,0.00022449811812820438,0.00029638324985923004,7.188513173102566e-05
Kieran Burton,Buxton,0.00017935497732863111,0.00023579823963488725,5.644326230625613e-05
George Pratt,Chorley,2.3800669768544587e-05,3.497614320007113e-05,1.1175473431526543e-05
Craig Hewitt,Chorley,0.0003034725424532496,0.0004061046735619239,0.00010263213110867433
Adrien Thibaut,Southport,0.00025699997036422365,0.00027360074682156296,1.6600776457339312e-05
Callum Steven Edwards,Southport,4.345772456509498e-05,6.312953797824734e-05,1.967181341315236e-05
Tom Moore,Southport,0.0003133554811368284,0.00035434816110008,4.0992679963251615e-05
Danny Lloyd,Southport,0.0003276045520552411,0.00038040245384227833,5.279790178703723e-05
Nathan Woodthorpe,Chester,0.00011557863853243634,9.508105384820556e-05,-2.0497584684230777e-05
Hayden Carson,Chester,5.946122158669946e-06,2.314257771982337e-05,1.7196455561153423e-05
Charlie Williams,Telford,0.0001929123670094538,0.00016356103488130873,-2.935133212814508e-05
Ryan Viggars,Buxton,1.3825089648223336e-05,0.0,-1.3825089648223336e-05
Adan George,Telford,0.0006007428207331891,0.0008388761224550278,0.00023813330172183867
Joshua Smith,Buxton,4.195447944758913e-05,3.570518329727648e-05,-6.2492961503126545e-06
