Match ID,Date,Team,xP
14168664,08/11/2025,Fylde,2.4301
14168755,03/01/2026,Fylde,1.16235
14168868,21/02/2026,Fylde,1.32713
14168499,19/08/2025,Fylde,2.86342
14168482,09/08/2025,Fylde,0.43918
14168505,23/08/2025,Fylde,1.55018
14168532,30/08/2025,Fylde,1.88824
14168542,02/09/2025,Fylde,1.65646
14168590,11/10/2025,Fylde,0.88261
14168632,25/10/2025,Fylde,0.37075
14168649,05/11/2025,Fylde,0.82973
14168675,22/11/2025,Fylde,0.68439
14168686,25/11/2025,Fylde,2.58713
14168713,06/12/2025,Fylde,1.07437
14168734,26/12/2025,Fylde,2.52641
14168782,17/01/2026,Fylde,2.77442
15322125,03/02/2026,Fylde,2.56208
14168857,10/02/2026,Fylde,2.66888
14168889,28/02/2026,Fylde,2.43169
14168914,10/03/2026,Fylde,2.44715
14168951,28/03/2026,Fylde,1.67325
15864927,31/03/2026,Fylde,1.89852
15519409,17/03/2026,Fylde,2.47335
14168728,20/12/2025,Fylde,0.72744
14168604,18/10/2025,Fylde,2.01069
14168904,07/03/2026,Fylde,0.69379
14168883,24/02/2026,Fylde,1.96133
14168642,01/11/2025,Fylde,1.73242
14168803,24/01/2026,Fylde,1.70207
14168559,06/09/2025,Fylde,2.79323
14168762,30/12/2025,Fylde,0.61578
14168607,16/08/2025,Fylde,0.8934
14168529,25/08/2025,Fylde,1.52694
15473420,03/03/2026,Fylde,0.9943
14168624,21/10/2025,Fylde,2.45541
14168576,04/10/2025,Fylde,1.91863
14168948,21/03/2026,Fylde,1.17437
