Match ID,Date,Team,xP
14877540,11/11/2025,Spennymoor,1.13332
14168568,20/09/2025,Spennymoor,2.18637
14168820,31/10/2025,Spennymoor,1.27624
14168893,28/02/2026,Spennymoor,1.09626
14168690,25/11/2025,Spennymoor,1.74428
14168655,04/11/2025,Spennymoor,1.7672
14168679,22/11/2025,Spennymoor,1.16565
14168857,10/02/2026,Spennymoor,0.21107
15447029,24/03/2026,Spennymoor,1.04946
14168633,25/10/2025,Spennymoor,0.60452
15399474,17/02/2026,Spennymoor,0.73795
14168717,06/12/2025,Spennymoor,2.40224
14168934,14/03/2026,Spennymoor,1.76451
14168516,23/08/2025,Spennymoor,2.20868
14168862,14/02/2026,Spennymoor,1.034
14168477,16/08/2025,Spennymoor,0.13505
14168925,10/03/2026,Spennymoor,0.34152
14168745,26/12/2025,Spennymoor,0.20763
14168495,09/08/2025,Spennymoor,1.71196
14168503,19/08/2025,Spennymoor,0.20048
14168528,25/08/2025,Spennymoor,2.2212
14168565,06/08/2025,Spennymoor,2.2666
14168592,04/10/2025,Spennymoor,2.90679
14168614,18/10/2025,Spennymoor,1.77197
14168624,21/10/2025,Spennymoor,0.32322
14168672,08/11/2025,Spennymoor,2.71058
15141451,13/12/2025,Spennymoor,2.55435
14168733,20/12/2025,Spennymoor,1.36329
14168760,30/12/2025,Spennymoor,2.23736
14168790,17/01/2026,Spennymoor,0.14064
15212553,20/01/2026,Spennymoor,1.07725
15341361,03/02/2026,Spennymoor,0.67923
14168877,21/02/2026,Spennymoor,0.34315
14168890,24/02/2026,Spennymoor,2.36565
14168912,07/03/2026,Spennymoor,2.41361
15447033,17/03/2026,Spennymoor,2.7841
14168949,21/03/2026,Spennymoor,1.77984
15519410,31/03/2026,Spennymoor,1.84667
14168530,30/08/2025,Spennymoor,0.23691
14168553,02/09/2025,Spennymoor,0.42198
