Match ID,Date,Team,xP
14168611,21/10/2025,Oxford,0.8486
14168557,06/09/2025,Oxford,1.30626
14168519,25/08/2025,Oxford,0.30609
14168591,11/10/2025,Oxford,1.02297
14168919,10/03/2026,Oxford,1.74297
14168482,09/08/2025,Oxford,2.3941
14168500,19/08/2025,Oxford,1.0393
14168894,28/02/2026,Oxford,1.82559
14168833,07/02/2026,Oxford,1.04406
14168793,17/01/2026,Oxford,0.1709
14168680,22/11/2025,Oxford,0.10541
14168471,16/08/2025,Oxford,1.05984
14168516,23/08/2025,Oxford,0.57423
14168535,30/08/2025,Oxford,0.79329
14168550,02/09/2025,Oxford,1.46823
14168584,04/10/2025,Oxford,1.03192
14168606,18/10/2025,Oxford,1.68049
14168636,25/10/2025,Oxford,2.72444
14168846,01/11/2025,Oxford,1.37065
14168659,04/11/2025,Oxford,1.97412
14168671,08/11/2025,Oxford,1.99186
14168705,29/11/2025,Oxford,0.23846
14168725,06/12/2025,Oxford,2.77884
14168777,10/01/2026,Oxford,1.55958
14168803,24/01/2026,Oxford,0.94099
14168830,31/10/2025,Oxford,1.19702
14168875,21/02/2026,Oxford,1.33191
14168909,07/03/2026,Oxford,0.38248
14168944,21/03/2026,Oxford,0.96342
14168957,28/03/2026,Oxford,0.75569
14168753,30/12/2025,Oxford,0.59878
15326170,03/02/2026,Oxford,1.01018
14168573,20/09/2025,Oxford,0.48371
14168938,14/03/2026,Oxford,1.89517
14936374,18/11/2025,Oxford,0.45235
14168733,20/12/2025,Oxford,1.3008
14168688,25/11/2025,Oxford,0.30224
14168867,14/02/2026,Oxford,0.97927
14168995,11/04/2026,Oxford,1.50883
14169013,25/04/2026,Oxford,0.54727
15447038,14/04/2026,Oxford,1.5732
14168971,03/04/2026,Oxford,0.72006
14168980,06/04/2026,Oxford,2.36777
14169001,18/04/2026,Oxford,2.05729
