Match ID,Date,Team,xP
15416663,24/03/2026,Macclesfield,2.18745
15029190,16/12/2025,Macclesfield,2.33432
14168747,30/12/2025,Macclesfield,0.91914
14168570,20/09/2025,Macclesfield,0.72788
14168929,14/03/2026,Macclesfield,2.43587
15341358,03/03/2026,Macclesfield,1.69173
14168686,25/11/2025,Macclesfield,0.25508
15399968,31/03/2026,Macclesfield,2.60172
14168561,06/09/2025,Macclesfield,1.75082
15168214,10/12/2025,Macclesfield,1.62051
14168622,21/10/2025,Macclesfield,2.96504
14168487,09/08/2025,Macclesfield,1.86426
14168509,23/08/2025,Macclesfield,0.3602
14168538,30/08/2025,Macclesfield,1.79549
14168548,02/09/2025,Macclesfield,0.38697
14168583,04/10/2025,Macclesfield,1.15794
14168615,18/10/2025,Macclesfield,1.14842
14168635,25/10/2025,Macclesfield,1.92901
14168665,04/11/2025,Macclesfield,2.07639
14168669,08/11/2025,Macclesfield,1.51879
14168708,29/11/2025,Macclesfield,0.98954
14168739,26/12/2025,Macclesfield,2.00626
15122242,06/01/2026,Macclesfield,0.99203
14168793,17/01/2026,Macclesfield,2.72659
14168827,31/01/2026,Macclesfield,1.37974
15227997,03/02/2026,Macclesfield,2.53758
14168852,10/02/2026,Macclesfield,2.37486
14168872,21/02/2026,Macclesfield,2.64947
14168883,24/02/2026,Macclesfield,0.76142
14168908,07/03/2026,Macclesfield,1.47948
14168943,21/03/2026,Macclesfield,2.42397
14168921,10/03/2026,Macclesfield,2.60519
14168471,16/08/2025,Macclesfield,1.67007
14168812,27/01/2026,Macclesfield,1.05583
14168899,28/02/2026,Macclesfield,1.43716
14168508,19/08/2025,Macclesfield,2.41771
14168528,25/08/2025,Macclesfield,0.3894
15395692,17/03/2026,Macclesfield,0.65994
14168805,24/01/2026,Macclesfield,1.72617
