Match ID,Date,Team,xP
14168638,01/11/2025,Kidderminster,2.69595
14168807,27/01/2026,Kidderminster,2.47132
14168603,18/10/2025,Kidderminster,1.31706
15473461,17/03/2026,Kidderminster,1.04923
14168537,30/08/2025,Kidderminster,0.72631
15559405,24/03/2026,Kidderminster,1.03938
14168505,23/08/2025,Kidderminster,1.1207
14168474,09/08/2025,Kidderminster,2.29792
14168500,19/08/2025,Kidderminster,1.63577
14168524,25/08/2025,Kidderminster,1.84421
14168561,06/09/2025,Kidderminster,0.93815
14168575,20/09/2025,Kidderminster,1.4757
14168597,11/10/2025,Kidderminster,0.79026
14168633,25/10/2025,Kidderminster,2.12939
14168657,04/11/2025,Kidderminster,2.77345
14168667,08/11/2025,Kidderminster,1.84667
14168728,20/12/2025,Kidderminster,1.92309
14168750,30/12/2025,Kidderminster,2.34556
14168764,03/01/2026,Kidderminster,1.86689
14168788,17/01/2026,Kidderminster,1.65101
14168843,10/02/2026,Kidderminster,1.56505
14168871,21/02/2026,Kidderminster,2.4512
14168884,24/02/2026,Kidderminster,2.54063
14168923,10/03/2026,Kidderminster,2.95396
14168933,14/03/2026,Kidderminster,1.85039
14168544,02/09/2025,Kidderminster,2.0929
15227997,03/02/2026,Kidderminster,0.33513
14168692,25/11/2025,Kidderminster,0.98492
14168620,21/10/2025,Kidderminster,2.4825
14168957,28/03/2026,Kidderminster,1.94355
14168585,04/10/2025,Kidderminster,0.81812
14168799,24/01/2026,Kidderminster,2.56145
14168684,22/11/2025,Kidderminster,2.35421
14168719,06/12/2025,Kidderminster,1.71523
15519410,31/03/2026,Kidderminster,0.89876
14168483,16/08/2025,Kidderminster,1.64741
