Match ID,Date,Team,xP
14168470,16/08/2025,Darlington,2.10368
14168699,29/11/2025,Darlington,1.79271
14168580,04/10/2025,Darlington,0.66325
14168903,07/03/2026,Darlington,0.17059
14168792,24/01/2026,Darlington,0.80055
14168881,24/02/2026,Darlington,2.31602
14168494,09/08/2025,Darlington,1.26555
14168499,19/08/2025,Darlington,0.09158
14168520,25/08/2025,Darlington,0.82251
14168564,06/09/2025,Darlington,2.49638
14168569,20/09/2025,Darlington,2.10429
14168630,25/10/2025,Darlington,2.28378
14168656,04/11/2025,Darlington,2.30737
14878242,18/11/2025,Darlington,2.00586
14168679,22/11/2025,Darlington,1.49773
14168689,25/11/2025,Darlington,2.60983
14168727,20/12/2025,Darlington,0.91587
14168752,30/12/2025,Darlington,1.29329
14168787,17/01/2026,Darlington,2.25739
14168823,31/01/2026,Darlington,2.43776
14168895,28/02/2026,Darlington,2.4586
15341358,03/03/2026,Darlington,1.57992
14168918,10/03/2026,Darlington,2.35257
14168931,14/03/2026,Darlington,2.88114
15559405,24/03/2026,Darlington,1.67892
14168951,28/03/2026,Darlington,1.10091
15261863,17/02/2026,Darlington,1.76033
14168667,08/11/2025,Darlington,0.92033
14168513,23/08/2025,Darlington,0.13416
14168605,18/10/2025,Darlington,2.14675
14168538,30/08/2025,Darlington,1.52101
14168549,02/09/2025,Darlington,2.26116
14168640,01/11/2025,Darlington,1.06092
14168725,06/12/2025,Darlington,0.13833
14168618,21/10/2025,Darlington,0.41715
14168742,26/12/2025,Darlington,2.29862
14168840,07/02/2026,Darlington,1.78777
14168877,21/02/2026,Darlington,2.08108
14168817,27/01/2026,Darlington,2.54548
