Match ID,Date,Team,xP
14168517,25/08/2025,Marine,1.36474
14168723,20/12/2025,Marine,2.30627
14168783,17/01/2026,Marine,0.08998
14168652,04/11/2025,Marine,0.89816
14168749,30/12/2025,Marine,0.35764
14168847,10/02/2026,Marine,0.69873
15864927,31/03/2026,Marine,0.84213
14168884,24/02/2026,Marine,0.31013
14168907,07/03/2026,Marine,0.04492
14168668,08/11/2025,Marine,2.15378
14168583,04/10/2025,Marine,1.4283
14168472,16/08/2025,Marine,1.56722
14168510,23/08/2025,Marine,0.49708
14168541,30/08/2025,Marine,1.03672
14168549,02/09/2025,Marine,0.54583
14168577,20/09/2025,Marine,0.42452
14168619,11/10/2025,Marine,1.23244
14168642,01/11/2025,Marine,0.98473
14837164,11/11/2025,Marine,1.73734
14168680,22/11/2025,Marine,2.82798
14168692,25/11/2025,Marine,1.6646
14168717,06/12/2025,Marine,0.40478
14168741,26/12/2025,Marine,2.8716
15234057,20/01/2026,Marine,2.80529
14168797,24/01/2026,Marine,1.69602
14168810,27/01/2026,Marine,2.09992
14168834,07/02/2026,Marine,0.8128
14168859,14/02/2026,Marine,2.32457
14168921,10/03/2026,Marine,0.26555
14168937,14/03/2026,Marine,1.76767
14168501,19/08/2025,Marine,2.90903
14168875,21/02/2026,Marine,1.96753
15366761,17/03/2026,Marine,1.32369
14168562,06/09/2025,Marine,1.46031
14168637,25/10/2025,Marine,1.25883
14168480,09/08/2025,Marine,1.8227
14168936,21/03/2026,Marine,0.87337
14168612,18/10/2025,Marine,1.80097
