Match ID,Date,Team,xP
15659749,19/03/2026,Hereford,1.35993
14168492,19/08/2025,Hereford,1.64875
14168687,25/11/2025,Hereford,1.41706
14168722,20/12/2025,Hereford,1.00752
14168824,31/01/2026,Hereford,0.98664
14168564,06/09/2025,Hereford,0.3517
14168632,25/10/2025,Hereford,2.48623
14168479,16/08/2025,Hereford,0.67812
14168506,23/08/2025,Hereford,1.18937
14168531,30/08/2025,Hereford,1.91052
14168545,02/09/2025,Hereford,2.21064
14168571,20/09/2025,Hereford,2.04589
14168613,21/10/2025,Hereford,0.16394
14168641,01/11/2025,Hereford,1.01953
14168663,08/11/2025,Hereford,0.89011
15261863,17/02/2026,Hereford,1.59871
14168870,21/02/2026,Hereford,1.34005
14168882,24/02/2026,Hereford,1.45902
14168920,10/03/2026,Hereford,2.74115
14168932,14/03/2026,Hereford,0.40225
15519409,17/03/2026,Hereford,0.37536
15447029,24/03/2026,Hereford,1.67934
14168953,28/03/2026,Hereford,0.59777
15399968,31/03/2026,Hereford,0.23469
14168794,17/01/2026,Hereford,1.98352
14168582,04/10/2025,Hereford,1.95869
14168943,21/03/2026,Hereford,0.41985
14168754,30/12/2025,Hereford,1.38951
14168659,04/11/2025,Hereford,0.83708
14169015,06/12/2025,Hereford,1.45634
14168523,25/08/2025,Hereford,0.08701
15326173,03/03/2026,Hereford,1.52147
14168864,14/02/2026,Hereford,1.61818
14168610,18/10/2025,Hereford,1.39861
14168495,09/08/2025,Hereford,0.9274
14168839,10/02/2026,Hereford,0.23971
14168913,07/03/2026,Hereford,1.73537
