Match ID,Date,Team,xP
14168567,20/09/2025,Telford,1.40619
14168496,19/08/2025,Telford,0.68906
14168724,20/12/2025,Telford,1.30172
14168558,06/09/2025,Telford,2.59318
14168786,17/01/2026,Telford,2.76822
14168520,25/08/2025,Telford,1.93392
14168914,10/03/2026,Telford,0.41363
14168613,21/10/2025,Telford,2.74541
14168750,30/12/2025,Telford,0.40828
14168473,09/08/2025,Telford,0.91691
14969964,09/12/2025,Telford,2.65264
14168669,08/11/2025,Telford,1.12438
14837164,11/11/2025,Telford,1.00198
14168811,27/01/2026,Telford,1.5598
14168711,29/11/2025,Telford,0.71383
14168935,14/03/2026,Telford,1.47419
14168876,21/02/2026,Telford,0.67958
15341361,03/02/2026,Telford,2.04321
14168478,16/08/2025,Telford,1.17073
14168511,23/08/2025,Telford,1.37033
14168530,30/08/2025,Telford,2.62491
14168546,02/09/2025,Telford,2.4626
14168576,04/10/2025,Telford,0.8035
14168601,18/10/2025,Telford,1.10418
14168676,22/11/2025,Telford,0.49866
14168688,25/11/2025,Telford,2.53823
14168712,06/12/2025,Telford,2.50779
14168735,26/12/2025,Telford,1.45237
14168795,24/01/2026,Telford,2.40909
14168839,10/02/2026,Telford,2.62213
15452627,17/02/2026,Telford,0.50678
14168891,28/02/2026,Telford,1.30781
15447037,03/03/2026,Telford,1.43532
14168901,07/03/2026,Telford,2.48246
15395692,17/03/2026,Telford,2.10165
14168936,21/03/2026,Telford,1.84996
14168950,28/03/2026,Telford,1.91513
14168842,07/02/2026,Telford,1.27674
