Match ID,Date,Team,xP
14168880,24/02/2026,Scarborough,0.4442
14168556,06/09/2025,Scarborough,0.87658
14168498,19/08/2025,Scarborough,1.57473
14168666,08/11/2025,Scarborough,1.36481
14168782,17/01/2026,Scarborough,0.12979
14168870,21/02/2026,Scarborough,1.35263
14168474,09/08/2025,Scarborough,0.4593
14168581,04/10/2025,Scarborough,2.10595
14168942,21/03/2026,Scarborough,2.64499
14168708,29/11/2025,Scarborough,1.75392
14168834,07/02/2026,Scarborough,1.96864
14168525,25/08/2025,Scarborough,1.5428
14168909,07/03/2026,Scarborough,2.46625
14168730,20/12/2025,Scarborough,2.01367
14168814,27/01/2026,Scarborough,1.72215
14168607,16/08/2025,Scarborough,1.86111
14168515,23/08/2025,Scarborough,2.05831
14168534,30/08/2025,Scarborough,0.68849
14168552,02/09/2025,Scarborough,1.70897
14168573,20/09/2025,Scarborough,2.24444
14168600,11/10/2025,Scarborough,2.19705
14168637,25/10/2025,Scarborough,1.42205
14168695,25/11/2025,Scarborough,1.31831
14168718,06/12/2025,Scarborough,0.81074
14969967,16/12/2025,Scarborough,0.48678
14168742,26/12/2025,Scarborough,0.47084
14168779,10/01/2026,Scarborough,0.71489
14168799,24/01/2026,Scarborough,0.27693
14168829,31/01/2026,Scarborough,2.36736
14168854,10/02/2026,Scarborough,2.05463
14168863,14/02/2026,Scarborough,1.63383
14168899,28/02/2026,Scarborough,1.3442
15326173,03/03/2026,Scarborough,1.04973
14168922,10/03/2026,Scarborough,1.95113
14168935,14/03/2026,Scarborough,1.20006
14168959,28/03/2026,Scarborough,0.78104
14168767,03/01/2026,Scarborough,0.58386
14168623,21/10/2025,Scarborough,0.23031
14168760,30/12/2025,Scarborough,0.48642
14168601,18/10/2025,Scarborough,1.57058
14168651,01/11/2025,Scarborough,1.13823
14169018,25/04/2026,Scarborough,1.66668
14168993,11/04/2026,Scarborough,0.57748
14168967,03/04/2026,Scarborough,2.42991
14168977,06/04/2026,Scarborough,2.27361
14168997,18/04/2026,Scarborough,2.15399
