Match ID,Date,Team,xP
14168915,10/03/2026,Radcliffe,0.76816
14168928,14/03/2026,Radcliffe,0.41003
14168476,09/08/2025,Radcliffe,1.62588
14168822,31/01/2026,Radcliffe,0.21333
14168855,14/02/2026,Radcliffe,0.35819
14168736,26/12/2025,Radcliffe,2.30348
14168597,11/10/2025,Radcliffe,1.97441
14168634,25/10/2025,Radcliffe,1.24592
14168512,23/08/2025,Radcliffe,0.45856
15122242,06/01/2026,Radcliffe,1.22635
15234057,20/01/2026,Radcliffe,0.12033
14168574,20/09/2025,Radcliffe,2.96847
14168535,30/08/2025,Radcliffe,1.94664
14168682,22/11/2025,Radcliffe,0.33859
14168477,16/08/2025,Radcliffe,2.9364
14168504,19/08/2025,Radcliffe,2.68314
14168523,25/08/2025,Radcliffe,2.85288
14168562,06/09/2025,Radcliffe,1.26914
14168586,04/10/2025,Radcliffe,2.15414
14168608,18/10/2025,Radcliffe,2.16339
14168618,21/10/2025,Radcliffe,2.44677
14168674,08/11/2025,Radcliffe,1.21623
14168711,29/11/2025,Radcliffe,1.52984
14972548,02/12/2025,Radcliffe,1.31551
14168731,20/12/2025,Radcliffe,2.32689
14168762,30/12/2025,Radcliffe,2.1581
14168798,24/01/2026,Radcliffe,1.98802
14168814,27/01/2026,Radcliffe,0.99306
15326170,03/02/2026,Radcliffe,1.6559
14168835,07/02/2026,Radcliffe,0.95135
14168874,21/02/2026,Radcliffe,0.5461
14168888,24/02/2026,Radcliffe,2.29823
14168906,07/03/2026,Radcliffe,0.40774
14969967,16/12/2025,Radcliffe,2.2794
14168698,25/11/2025,Radcliffe,1.47026
14168551,02/09/2025,Radcliffe,1.55361
14168790,17/01/2026,Radcliffe,2.53702
14168891,28/02/2026,Radcliffe,1.40407
