Match ID,Date,Home Team,Away Team,Home Team xP,Away Team xP,Home Team xG,Away Team xG,Home Team %,Away Team %,Draw %
14168554,06/09/2025,Alfreton,King's Lynn,1.65994,1.02409,1.43961,1.07718,44.799,23.604,31.597
14168567,20/09/2025,Alfreton,Telford,1.33131,1.40445,1.84722,1.96676,35.569,38.007,26.424
14168617,21/10/2025,Alfreton,Chester,0.25098,2.59512,0.3845,1.86173,3.236,81.374,15.39
14168638,01/11/2025,Alfreton,Kidderminster,0.18913,2.69638,0.27008,2.24579,2.488,86.063,11.449
14168664,08/11/2025,Alfreton,Fylde,0.39584,2.42987,0.63137,2.06107,7.385,75.186,17.429
14877540,11/11/2025,Alfreton,Spennymoor,1.55449,1.13623,1.20944,0.97622,41.507,27.565,30.928
15174859,16/12/2025,Alfreton,Southport,1.20687,1.42842,0.72001,0.82036,28.072,35.457,36.471
14168746,30/12/2025,Alfreton,Leamington,2.21118,0.55512,1.67594,0.68092,65.916,10.714,23.37
14168470,16/08/2025,Alfreton,Darlington,0.63694,2.09881,0.52607,1.42971,12.423,61.152,26.425
14168475,19/08/2025,Alfreton,South Shields,0.01581,2.96994,0.03407,3.38246,0.052,98.523,1.425
14168517,25/08/2025,Alfreton,Marine,1.27922,1.35587,0.76162,0.79981,30.477,33.032,36.491
14168554,06/09/2025,Alfreton,King's Lynn,1.65994,1.02409,1.43961,1.07718,44.799,23.604,31.597
14168567,20/09/2025,Alfreton,Telford,1.33131,1.40445,1.84722,1.96676,35.569,38.007,26.424
14168617,21/10/2025,Alfreton,Chester,0.25098,2.59512,0.3845,1.86173,3.236,81.374,15.39
14168638,01/11/2025,Alfreton,Kidderminster,0.18913,2.69638,0.27008,2.24579,2.488,86.063,11.449
14168664,08/11/2025,Alfreton,Fylde,0.39584,2.42987,0.63137,2.06107,7.385,75.186,17.429
14877540,11/11/2025,Alfreton,Spennymoor,1.55449,1.13623,1.20944,0.97622,41.507,27.565,30.928
15174859,16/12/2025,Alfreton,Southport,1.20687,1.42842,0.72001,0.82036,28.072,35.457,36.471
14168746,30/12/2025,Alfreton,Leamington,2.21118,0.55512,1.67594,0.68092,65.916,10.714,23.37
14168796,24/01/2026,Alfreton,Bedford,2.90469,0.05775,3.44323,0.30114,95.571,0.673,3.756
14168470,16/08/2025,Alfreton,Darlington,0.63694,2.09881,0.52607,1.42971,12.423,61.152,26.425
14168475,19/08/2025,Alfreton,South Shields,0.01581,2.96994,0.03407,3.38246,0.052,98.523,1.425
14168517,25/08/2025,Alfreton,Marine,1.27922,1.35587,0.76162,0.79981,30.477,33.032,36.491
14168554,06/09/2025,Alfreton,King's Lynn,1.65994,1.02409,1.43961,1.07718,44.799,23.604,31.597
14168567,20/09/2025,Alfreton,Telford,1.33131,1.40445,1.84722,1.96676,35.569,38.007,26.424
14168617,21/10/2025,Alfreton,Chester,0.25098,2.59512,0.3845,1.86173,3.236,81.374,15.39
14168638,01/11/2025,Alfreton,Kidderminster,0.18913,2.69638,0.27008,2.24579,2.488,86.063,11.449
14168664,08/11/2025,Alfreton,Fylde,0.39584,2.42987,0.63137,2.06107,7.385,75.186,17.429
14877540,11/11/2025,Alfreton,Spennymoor,1.55449,1.13623,1.20944,0.97622,41.507,27.565,30.928
15174859,16/12/2025,Alfreton,Southport,1.20687,1.42842,0.72001,0.82036,28.072,35.457,36.471
14168746,30/12/2025,Alfreton,Leamington,2.21118,0.55512,1.67594,0.68092,65.916,10.714,23.37
14168796,24/01/2026,Alfreton,Bedford,2.90469,0.05775,3.44323,0.30114,95.571,0.673,3.756
14168865,21/02/2026,Alfreton,Merthyr,2.32988,0.52268,3.29802,1.71997,72.748,12.508,14.744
14168470,16/08/2025,Alfreton,Darlington,0.63694,2.09881,0.52607,1.42971,12.423,61.152,26.425
14168475,19/08/2025,Alfreton,South Shields,0.01581,2.96994,0.03407,3.38246,0.052,98.523,1.425
14168517,25/08/2025,Alfreton,Marine,1.27922,1.35587,0.76162,0.79981,30.477,33.032,36.491
14168554,06/09/2025,Alfreton,King's Lynn,1.65994,1.02409,1.43961,1.07718,44.799,23.604,31.597
14168567,20/09/2025,Alfreton,Telford,1.33131,1.40445,1.84722,1.96676,35.569,38.007,26.424
14168617,21/10/2025,Alfreton,Chester,0.25098,2.59512,0.3845,1.86173,3.236,81.374,15.39
14168638,01/11/2025,Alfreton,Kidderminster,0.18913,2.69638,0.27008,2.24579,2.488,86.063,11.449
14168664,08/11/2025,Alfreton,Fylde,0.39584,2.42987,0.63137,2.06107,7.385,75.186,17.429
14877540,11/11/2025,Alfreton,Spennymoor,1.55449,1.13623,1.20944,0.97622,41.507,27.565,30.928
15174859,16/12/2025,Alfreton,Southport,1.20687,1.42842,0.72001,0.82036,28.072,35.457,36.471
14168746,30/12/2025,Alfreton,Leamington,2.21118,0.55512,1.67594,0.68092,65.916,10.714,23.37
14168796,24/01/2026,Alfreton,Bedford,2.90469,0.05775,3.44323,0.30114,95.571,0.673,3.756
14168865,21/02/2026,Alfreton,Merthyr,2.32988,0.52268,3.29802,1.71997,72.748,12.508,14.744
14168880,24/02/2026,Alfreton,Scarborough,1.84512,0.9117,2.72846,2.06927,53.398,22.284,24.318
14168470,16/08/2025,Alfreton,Darlington,0.63694,2.09881,0.52607,1.42971,12.423,61.152,26.425
14168475,19/08/2025,Alfreton,South Shields,0.01581,2.96994,0.03407,3.38246,0.052,98.523,1.425
14168517,25/08/2025,Alfreton,Marine,1.27922,1.35587,0.76162,0.79981,30.477,33.032,36.491
14168554,06/09/2025,Alfreton,King's Lynn,1.65994,1.02409,1.43961,1.07718,44.799,23.604,31.597
14168567,20/09/2025,Alfreton,Telford,1.33131,1.40445,1.84722,1.96676,35.569,38.007,26.424
14168617,21/10/2025,Alfreton,Chester,0.25098,2.59512,0.3845,1.86173,3.236,81.374,15.39
14168638,01/11/2025,Alfreton,Kidderminster,0.18913,2.69638,0.27008,2.24579,2.488,86.063,11.449
14168664,08/11/2025,Alfreton,Fylde,0.39584,2.42987,0.63137,2.06107,7.385,75.186,17.429
14877540,11/11/2025,Alfreton,Spennymoor,1.55449,1.13623,1.20944,0.97622,41.507,27.565,30.928
15174859,16/12/2025,Alfreton,Southport,1.20687,1.42842,0.72001,0.82036,28.072,35.457,36.471
14168746,30/12/2025,Alfreton,Leamington,2.21118,0.55512,1.67594,0.68092,65.916,10.714,23.37
14168796,24/01/2026,Alfreton,Bedford,2.90469,0.05775,3.44323,0.30114,95.571,0.673,3.756
14168865,21/02/2026,Alfreton,Merthyr,2.32988,0.52268,3.29802,1.71997,72.748,12.508,14.744
14168880,24/02/2026,Alfreton,Scarborough,1.84512,0.9117,2.72846,2.06927,53.398,22.284,24.318
14168915,10/03/2026,Alfreton,Radcliffe,1.98873,0.7755,2.25536,1.43293,58.432,17.991,23.577
14168470,16/08/2025,Alfreton,Darlington,0.63694,2.09881,0.52607,1.42971,12.423,61.152,26.425
14168475,19/08/2025,Alfreton,South Shields,0.01581,2.96994,0.03407,3.38246,0.052,98.523,1.425
14168517,25/08/2025,Alfreton,Marine,1.27922,1.35587,0.76162,0.79981,30.477,33.032,36.491
14168554,06/09/2025,Alfreton,King's Lynn,1.65994,1.02409,1.43961,1.07718,44.799,23.604,31.597
14168567,20/09/2025,Alfreton,Telford,1.33131,1.40445,1.84722,1.96676,35.569,38.007,26.424
14168617,21/10/2025,Alfreton,Chester,0.25098,2.59512,0.3845,1.86173,3.236,81.374,15.39
14168638,01/11/2025,Alfreton,Kidderminster,0.18913,2.69638,0.27008,2.24579,2.488,86.063,11.449
14168664,08/11/2025,Alfreton,Fylde,0.39584,2.42987,0.63137,2.06107,7.385,75.186,17.429
14877540,11/11/2025,Alfreton,Spennymoor,1.55449,1.13623,1.20944,0.97622,41.507,27.565,30.928
15174859,16/12/2025,Alfreton,Southport,1.20687,1.42842,0.72001,0.82036,28.072,35.457,36.471
14168746,30/12/2025,Alfreton,Leamington,2.21118,0.55512,1.67594,0.68092,65.916,10.714,23.37
14168796,24/01/2026,Alfreton,Bedford,2.90469,0.05775,3.44323,0.30114,95.571,0.673,3.756
14168865,21/02/2026,Alfreton,Merthyr,2.32988,0.52268,3.29802,1.71997,72.748,12.508,14.744
14168880,24/02/2026,Alfreton,Scarborough,1.84512,0.9117,2.72846,2.06927,53.398,22.284,24.318
14168915,10/03/2026,Alfreton,Radcliffe,1.98873,0.7755,2.25536,1.43293,58.432,17.991,23.577
14168927,14/03/2026,Alfreton,Peterborough,2.54535,0.29394,1.91042,0.37018,79.488,4.441,16.071
14168470,16/08/2025,Alfreton,Darlington,0.63694,2.09881,0.52607,1.42971,12.423,61.152,26.425
14168475,19/08/2025,Alfreton,South Shields,0.01581,2.96994,0.03407,3.38246,0.052,98.523,1.425
14168517,25/08/2025,Alfreton,Marine,1.27922,1.35587,0.76162,0.79981,30.477,33.032,36.491
14168554,06/09/2025,Alfreton,King's Lynn,1.65994,1.02409,1.43961,1.07718,44.799,23.604,31.597
14168567,20/09/2025,Alfreton,Telford,1.33131,1.40445,1.84722,1.96676,35.569,38.007,26.424
14168617,21/10/2025,Alfreton,Chester,0.25098,2.59512,0.3845,1.86173,3.236,81.374,15.39
14168638,01/11/2025,Alfreton,Kidderminster,0.18913,2.69638,0.27008,2.24579,2.488,86.063,11.449
14168664,08/11/2025,Alfreton,Fylde,0.39584,2.42987,0.63137,2.06107,7.385,75.186,17.429
14877540,11/11/2025,Alfreton,Spennymoor,1.55449,1.13623,1.20944,0.97622,41.507,27.565,30.928
15174859,16/12/2025,Alfreton,Southport,1.20687,1.42842,0.72001,0.82036,28.072,35.457,36.471
14168746,30/12/2025,Alfreton,Leamington,2.21118,0.55512,1.67594,0.68092,65.916,10.714,23.37
14168796,24/01/2026,Alfreton,Bedford,2.90469,0.05775,3.44323,0.30114,95.571,0.673,3.756
14168865,21/02/2026,Alfreton,Merthyr,2.32988,0.52268,3.29802,1.71997,72.748,12.508,14.744
14168880,24/02/2026,Alfreton,Scarborough,1.84512,0.9117,2.72846,2.06927,53.398,22.284,24.318
14168915,10/03/2026,Alfreton,Radcliffe,1.98873,0.7755,2.25536,1.43293,58.432,17.991,23.577
14168927,14/03/2026,Alfreton,Peterborough,2.54535,0.29394,1.91042,0.37018,79.488,4.441,16.071
15659749,19/03/2026,Alfreton,Hereford,1.35728,1.35437,1.16442,1.18101,35.631,35.534,28.835
14168470,16/08/2025,Alfreton,Darlington,0.63694,2.09881,0.52607,1.42971,12.423,61.152,26.425
14168475,19/08/2025,Alfreton,South Shields,0.01581,2.96994,0.03407,3.38246,0.052,98.523,1.425
14168517,25/08/2025,Alfreton,Marine,1.27922,1.35587,0.76162,0.79981,30.477,33.032,36.491
14168554,06/09/2025,Alfreton,King's Lynn,1.65994,1.02409,1.43961,1.07718,44.799,23.604,31.597
14168567,20/09/2025,Alfreton,Telford,1.33131,1.40445,1.84722,1.96676,35.569,38.007,26.424
14168617,21/10/2025,Alfreton,Chester,0.25098,2.59512,0.3845,1.86173,3.236,81.374,15.39
14168638,01/11/2025,Alfreton,Kidderminster,0.18913,2.69638,0.27008,2.24579,2.488,86.063,11.449
14168664,08/11/2025,Alfreton,Fylde,0.39584,2.42987,0.63137,2.06107,7.385,75.186,17.429
14877540,11/11/2025,Alfreton,Spennymoor,1.55449,1.13623,1.20944,0.97622,41.507,27.565,30.928
15174859,16/12/2025,Alfreton,Southport,1.20687,1.42842,0.72001,0.82036,28.072,35.457,36.471
14168746,30/12/2025,Alfreton,Leamington,2.21118,0.55512,1.67594,0.68092,65.916,10.714,23.37
14168796,24/01/2026,Alfreton,Bedford,2.90469,0.05775,3.44323,0.30114,95.571,0.673,3.756
14168865,21/02/2026,Alfreton,Merthyr,2.32988,0.52268,3.29802,1.71997,72.748,12.508,14.744
14168880,24/02/2026,Alfreton,Scarborough,1.84512,0.9117,2.72846,2.06927,53.398,22.284,24.318
14168915,10/03/2026,Alfreton,Radcliffe,1.98873,0.7755,2.25536,1.43293,58.432,17.991,23.577
14168927,14/03/2026,Alfreton,Peterborough,2.54535,0.29394,1.91042,0.37018,79.488,4.441,16.071
15659749,19/03/2026,Alfreton,Hereford,1.35728,1.35437,1.16442,1.18101,35.631,35.534,28.835
15416663,24/03/2026,Alfreton,Macclesfield,0.4103,2.18492,0.00482,0.83283,0.184,59.338,40.478
14168470,16/08/2025,Alfreton,Darlington,0.63694,2.09881,0.52607,1.42971,12.423,61.152,26.425
14168475,19/08/2025,Alfreton,South Shields,0.01581,2.96994,0.03407,3.38246,0.052,98.523,1.425
14168517,25/08/2025,Alfreton,Marine,1.27922,1.35587,0.76162,0.79981,30.477,33.032,36.491
14168554,06/09/2025,Alfreton,King's Lynn,1.65994,1.02409,1.43961,1.07718,44.799,23.604,31.597
14168567,20/09/2025,Alfreton,Telford,1.33131,1.40445,1.84722,1.96676,35.569,38.007,26.424
14168617,21/10/2025,Alfreton,Chester,0.25098,2.59512,0.3845,1.86173,3.236,81.374,15.39
14168638,01/11/2025,Alfreton,Kidderminster,0.18913,2.69638,0.27008,2.24579,2.488,86.063,11.449
14168664,08/11/2025,Alfreton,Fylde,0.39584,2.42987,0.63137,2.06107,7.385,75.186,17.429
14877540,11/11/2025,Alfreton,Spennymoor,1.55449,1.13623,1.20944,0.97622,41.507,27.565,30.928
15174859,16/12/2025,Alfreton,Southport,1.20687,1.42842,0.72001,0.82036,28.072,35.457,36.471
14168746,30/12/2025,Alfreton,Leamington,2.21118,0.55512,1.67594,0.68092,65.916,10.714,23.37
14168796,24/01/2026,Alfreton,Bedford,2.90469,0.05775,3.44323,0.30114,95.571,0.673,3.756
14168865,21/02/2026,Alfreton,Merthyr,2.32988,0.52268,3.29802,1.71997,72.748,12.508,14.744
14168880,24/02/2026,Alfreton,Scarborough,1.84512,0.9117,2.72846,2.06927,53.398,22.284,24.318
14168915,10/03/2026,Alfreton,Radcliffe,1.98873,0.7755,2.25536,1.43293,58.432,17.991,23.577
14168927,14/03/2026,Alfreton,Peterborough,2.54535,0.29394,1.91042,0.37018,79.488,4.441,16.071
15659749,19/03/2026,Alfreton,Hereford,1.35728,1.35437,1.16442,1.18101,35.631,35.534,28.835
15416663,24/03/2026,Alfreton,Macclesfield,0.4103,2.18492,0.00482,0.83283,0.184,59.338,40.478
15489563,31/03/2026,Alfreton,Chorley,0.64784,2.07728,0.51907,1.39519,12.432,60.08,27.488
14168488,09/08/2025,Bedford,Alfreton,1.9198,0.80758,1.65339,1.0008,54.906,17.832,27.262
14168488,09/08/2025,Bedford,Alfreton,1.9198,0.80758,1.65339,1.0008,54.906,17.832,27.262
14168496,19/08/2025,Bedford,Telford,2.0406,0.6861,1.41913,0.713,58.91,13.76,27.33
14168488,09/08/2025,Bedford,Alfreton,1.9198,0.80758,1.65339,1.0008,54.906,17.832,27.262
14168496,19/08/2025,Bedford,Telford,2.0406,0.6861,1.41913,0.713,58.91,13.76,27.33
14168527,25/08/2025,Bedford,South Shields,1.46625,1.17366,1.14103,1.02789,36.872,27.119,36.009
14168488,09/08/2025,Bedford,Alfreton,1.9198,0.80758,1.65339,1.0008,54.906,17.832,27.262
14168496,19/08/2025,Bedford,Telford,2.0406,0.6861,1.41913,0.713,58.91,13.76,27.33
14168527,25/08/2025,Bedford,South Shields,1.46625,1.17366,1.14103,1.02789,36.872,27.119,36.009
14168555,06/09/2025,Bedford,Curzon Ashton,1.4412,1.34889,2.6605,2.54324,41.043,37.966,20.991
14168488,09/08/2025,Bedford,Alfreton,1.9198,0.80758,1.65339,1.0008,54.906,17.832,27.262
14168496,19/08/2025,Bedford,Telford,2.0406,0.6861,1.41913,0.713,58.91,13.76,27.33
14168527,25/08/2025,Bedford,South Shields,1.46625,1.17366,1.14103,1.02789,36.872,27.119,36.009
14168555,06/09/2025,Bedford,Curzon Ashton,1.4412,1.34889,2.6605,2.54324,41.043,37.966,20.991
14168568,20/09/2025,Bedford,Spennymoor,0.62798,2.18648,1.52317,2.74415,14.748,66.698,18.554
14168488,09/08/2025,Bedford,Alfreton,1.9198,0.80758,1.65339,1.0008,54.906,17.832,27.262
14168496,19/08/2025,Bedford,Telford,2.0406,0.6861,1.41913,0.713,58.91,13.76,27.33
14168527,25/08/2025,Bedford,South Shields,1.46625,1.17366,1.14103,1.02789,36.872,27.119,36.009
14168555,06/09/2025,Bedford,Curzon Ashton,1.4412,1.34889,2.6605,2.54324,41.043,37.966,20.991
14168568,20/09/2025,Bedford,Spennymoor,0.62798,2.18648,1.52317,2.74415,14.748,66.698,18.554
14168611,21/10/2025,Bedford,Oxford,1.82469,0.84492,1.0604,0.55468,49.81,17.151,33.039
14168488,09/08/2025,Bedford,Alfreton,1.9198,0.80758,1.65339,1.0008,54.906,17.832,27.262
14168496,19/08/2025,Bedford,Telford,2.0406,0.6861,1.41913,0.713,58.91,13.76,27.33
14168527,25/08/2025,Bedford,South Shields,1.46625,1.17366,1.14103,1.02789,36.872,27.119,36.009
14168555,06/09/2025,Bedford,Curzon Ashton,1.4412,1.34889,2.6605,2.54324,41.043,37.966,20.991
14168568,20/09/2025,Bedford,Spennymoor,0.62798,2.18648,1.52317,2.74415,14.748,66.698,18.554
14168611,21/10/2025,Bedford,Oxford,1.82469,0.84492,1.0604,0.55468,49.81,17.151,33.039
14168658,08/11/2025,Bedford,Merthyr,1.61368,1.14823,1.86603,1.54565,45.853,30.338,23.809
14168488,09/08/2025,Bedford,Alfreton,1.9198,0.80758,1.65339,1.0008,54.906,17.832,27.262
14168496,19/08/2025,Bedford,Telford,2.0406,0.6861,1.41913,0.713,58.91,13.76,27.33
14168527,25/08/2025,Bedford,South Shields,1.46625,1.17366,1.14103,1.02789,36.872,27.119,36.009
14168555,06/09/2025,Bedford,Curzon Ashton,1.4412,1.34889,2.6605,2.54324,41.043,37.966,20.991
14168568,20/09/2025,Bedford,Spennymoor,0.62798,2.18648,1.52317,2.74415,14.748,66.698,18.554
14168611,21/10/2025,Bedford,Oxford,1.82469,0.84492,1.0604,0.55468,49.81,17.151,33.039
14168658,08/11/2025,Bedford,Merthyr,1.61368,1.14823,1.86603,1.54565,45.853,30.338,23.809
14837121,11/11/2025,Bedford,Buxton,2.37928,0.40942,1.52707,0.40057,72.266,6.604,21.13
14168488,09/08/2025,Bedford,Alfreton,1.9198,0.80758,1.65339,1.0008,54.906,17.832,27.262
14168496,19/08/2025,Bedford,Telford,2.0406,0.6861,1.41913,0.713,58.91,13.76,27.33
14168527,25/08/2025,Bedford,South Shields,1.46625,1.17366,1.14103,1.02789,36.872,27.119,36.009
14168555,06/09/2025,Bedford,Curzon Ashton,1.4412,1.34889,2.6605,2.54324,41.043,37.966,20.991
14168568,20/09/2025,Bedford,Spennymoor,0.62798,2.18648,1.52317,2.74415,14.748,66.698,18.554
14168611,21/10/2025,Bedford,Oxford,1.82469,0.84492,1.0604,0.55468,49.81,17.151,33.039
14168658,08/11/2025,Bedford,Merthyr,1.61368,1.14823,1.86603,1.54565,45.853,30.338,23.809
14837121,11/11/2025,Bedford,Buxton,2.37928,0.40942,1.52707,0.40057,72.266,6.604,21.13
14168699,29/11/2025,Bedford,Darlington,0.5991,2.23548,1.5826,2.94786,14.456,69.002,16.542
14168488,09/08/2025,Bedford,Alfreton,1.9198,0.80758,1.65339,1.0008,54.906,17.832,27.262
14168496,19/08/2025,Bedford,Telford,2.0406,0.6861,1.41913,0.713,58.91,13.76,27.33
14168527,25/08/2025,Bedford,South Shields,1.46625,1.17366,1.14103,1.02789,36.872,27.119,36.009
14168555,06/09/2025,Bedford,Curzon Ashton,1.4412,1.34889,2.6605,2.54324,41.043,37.966,20.991
14168568,20/09/2025,Bedford,Spennymoor,0.62798,2.18648,1.52317,2.74415,14.748,66.698,18.554
14168611,21/10/2025,Bedford,Oxford,1.82469,0.84492,1.0604,0.55468,49.81,17.151,33.039
14168658,08/11/2025,Bedford,Merthyr,1.61368,1.14823,1.86603,1.54565,45.853,30.338,23.809
14837121,11/11/2025,Bedford,Buxton,2.37928,0.40942,1.52707,0.40057,72.266,6.604,21.13
14168699,29/11/2025,Bedford,Darlington,0.5991,2.23548,1.5826,2.94786,14.456,69.002,16.542
15029190,16/12/2025,Bedford,Macclesfield,0.46383,2.33262,0.70945,1.86632,8.676,70.969,20.355
14168488,09/08/2025,Bedford,Alfreton,1.9198,0.80758,1.65339,1.0008,54.906,17.832,27.262
14168496,19/08/2025,Bedford,Telford,2.0406,0.6861,1.41913,0.713,58.91,13.76,27.33
14168527,25/08/2025,Bedford,South Shields,1.46625,1.17366,1.14103,1.02789,36.872,27.119,36.009
14168555,06/09/2025,Bedford,Curzon Ashton,1.4412,1.34889,2.6605,2.54324,41.043,37.966,20.991
14168568,20/09/2025,Bedford,Spennymoor,0.62798,2.18648,1.52317,2.74415,14.748,66.698,18.554
14168611,21/10/2025,Bedford,Oxford,1.82469,0.84492,1.0604,0.55468,49.81,17.151,33.039
14168658,08/11/2025,Bedford,Merthyr,1.61368,1.14823,1.86603,1.54565,45.853,30.338,23.809
14837121,11/11/2025,Bedford,Buxton,2.37928,0.40942,1.52707,0.40057,72.266,6.604,21.13
14168699,29/11/2025,Bedford,Darlington,0.5991,2.23548,1.5826,2.94786,14.456,69.002,16.542
15029190,16/12/2025,Bedford,Macclesfield,0.46383,2.33262,0.70945,1.86632,8.676,70.969,20.355
14168723,20/12/2025,Bedford,Marine,0.48512,2.31611,0.63197,1.8916,9.545,70.578,19.877
